
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   7.150E+06 4.140E+01 1.399E+15 3.103E+01 2.164E+03 4.923E+05 9.967E-11 1.157E-09 2.787E-07 3.590E-03 4.867E-05 9.797E-08 5.548E-06 2.934E+14 8.487E+06 1.126E+01
   7.250E+06 3.540E+01 1.209E+15 2.222E+01 2.427E+03 3.449E+05 1.455E-10 1.246E-09 3.692E-07 3.589E-03 4.873E-05 7.945E-08 5.434E-06 2.535E+14 8.788E+06 9.496E+00
   7.350E+06 3.022E+01 1.041E+15 1.622E+01 2.657E+03 2.412E+05 2.036E-10 1.343E-09 4.812E-07 3.588E-03 4.877E-05 6.458E-08 5.306E-06 2.182E+14 8.955E+06 8.228E+00
   7.450E+06 2.576E+01 8.971E+14 1.236E+01 2.846E+03 1.725E+05 2.740E-10 1.450E-09 6.148E-07 3.586E-03 4.882E-05 5.361E-08 5.161E-06 1.880E+14 9.040E+06 7.454E+00
   7.550E+06 2.193E+01 7.696E+14 9.658E+00 2.961E+03 1.233E+05 3.567E-10 1.568E-09 7.699E-07 3.585E-03 4.886E-05 4.469E-08 4.998E-06 1.613E+14 8.884E+06 6.994E+00
   7.650E+06 1.864E+01 6.618E+14 7.831E+00 3.010E+03 8.984E+04 4.502E-10 1.699E-09 9.442E-07 3.582E-03 4.890E-05 3.790E-08 4.817E-06 1.387E+14 8.689E+06 6.817E+00
   7.750E+06 1.582E+01 5.658E+14 6.366E+00 2.967E+03 6.356E+04 5.534E-10 1.846E-09 1.135E-06 3.580E-03 4.893E-05 3.138E-08 4.619E-06 1.185E+14 8.442E+06 6.745E+00
   7.850E+06 1.340E+01 4.855E+14 5.249E+00 2.861E+03 4.439E+04 6.638E-10 2.011E-09 1.339E-06 3.575E-03 4.896E-05 2.558E-08 4.400E-06 1.017E+14 8.745E+06 6.776E+00
   7.950E+06 1.134E+01 4.136E+14 4.500E+00 2.669E+03 3.413E+04 7.797E-10 2.199E-09 1.553E-06 3.571E-03 4.899E-05 2.311E-08 4.154E-06 8.662E+13 8.482E+06 7.206E+00
   8.050E+06 9.578E+00 3.540E+14 4.539E+00 2.427E+03 4.388E+04 8.986E-10 2.416E-09 1.773E-06 3.555E-03 4.902E-05 3.487E-08 3.868E-06 7.411E+13 5.248E+06 9.083E+00
   8.150E+06 8.076E+00 3.005E+14 5.238E+00 2.133E+03 7.488E+04 1.019E-09 2.669E-09 1.995E-06 3.538E-03 4.905E-05 7.044E-08 3.557E-06 6.289E+13 2.166E+06 1.340E+01
   8.250E+06 6.799E+00 2.565E+14 6.115E+00 1.845E+03 1.174E+05 1.139E-09 2.964E-09 2.218E-06 3.500E-03 4.908E-05 1.307E-07 3.244E-06 5.366E+13 1.006E+06 1.999E+01
   8.350E+06 5.714E+00 2.169E+14 6.488E+00 1.556E+03 1.523E+05 1.259E-09 3.312E-09 2.440E-06 3.483E-03 4.910E-05 2.016E-07 2.940E-06 4.535E+13 5.267E+05 2.763E+01
   8.450E+06 4.795E+00 1.838E+14 6.462E+00 1.294E+03 1.790E+05 1.377E-09 3.719E-09 2.657E-06 3.455E-03 4.913E-05 2.818E-07 2.650E-06 3.840E+13 3.074E+05 3.591E+01
   8.550E+06 4.017E+00 1.557E+14 6.074E+00 1.063E+03 1.947E+05 1.493E-09 4.194E-09 2.870E-06 3.422E-03 4.916E-05 3.655E-07 2.379E-06 3.250E+13 1.907E+05 4.420E+01
   8.650E+06 3.363E+00 1.303E+14 5.167E+00 8.534E+02 1.875E+05 1.613E-09 4.745E-09 3.076E-06 3.422E-03 4.918E-05 4.203E-07 2.129E-06 2.717E+13 1.182E+05 5.021E+01
   8.750E+06 2.815E+00 1.091E+14 4.212E+00 6.777E+02 1.717E+05 1.751E-09 5.372E-09 3.273E-06 3.423E-03 4.920E-05 4.597E-07 1.898E-06 2.271E+13 7.460E+04 5.484E+01
   8.850E+06 2.356E+00 9.132E+13 3.324E+00 5.331E+02 1.506E+05 1.945E-09 6.078E-09 3.458E-06 3.423E-03 4.923E-05 4.818E-07 1.688E-06 1.897E+13 4.753E+04 5.812E+01
   8.950E+06 1.973E+00 7.646E+13 2.570E+00 4.160E+02 1.274E+05 2.264E-09 6.870E-09 3.631E-06 3.424E-03 4.925E-05 4.869E-07 1.499E-06 1.585E+13 3.037E+04 6.046E+01
   9.050E+06 1.653E+00 6.367E+13 1.935E+00 3.208E+02 1.015E+05 2.812E-09 7.754E-09 3.792E-06 3.442E-03 4.926E-05 4.630E-07 1.329E-06 1.316E+13 1.908E+04 6.178E+01
   9.150E+06 1.386E+00 5.286E+13 1.458E+00 2.452E+02 7.704E+04 3.722E-09 8.733E-09 3.942E-06 3.474E-03 4.928E-05 4.196E-07 1.177E-06 1.089E+13 1.182E+04 6.355E+01
   9.250E+06 1.165E+00 4.418E+13 1.158E+00 1.878E+02 5.888E+04 5.129E-09 9.812E-09 4.081E-06 3.489E-03 4.930E-05 3.819E-07 1.042E-06 9.068E+12 7.430E+03 6.835E+01
   9.350E+06 9.799E-01 3.687E+13 9.535E-01 1.434E+02 4.356E+04 7.182E-09 1.100E-08 4.212E-06 3.512E-03 4.931E-05 3.365E-07 9.237E-07 7.536E+12 4.627E+03 7.623E+01
   9.450E+06 8.254E-01 3.082E+13 8.207E-01 1.097E+02 3.170E+04 1.001E-08 1.231E-08 4.335E-06 3.533E-03 4.933E-05 2.911E-07 8.209E-07 6.268E+12 2.876E+03 8.856E+01
   9.550E+06 6.962E-01 2.586E+13 7.373E-01 8.442E+01 2.300E+04 1.375E-08 1.373E-08 4.454E-06 3.547E-03 4.934E-05 2.508E-07 7.330E-07 5.230E+12 1.796E+03 1.064E+02
   9.650E+06 5.879E-01 2.167E+13 6.792E-01 6.526E+01 1.623E+04 1.856E-08 1.526E-08 4.569E-06 3.566E-03 4.935E-05 2.101E-07 6.592E-07 4.355E+12 1.110E+03 1.304E+02
   9.750E+06 4.971E-01 1.818E+13 6.402E-01 5.099E+01 1.127E+04 2.460E-08 1.689E-08 4.681E-06 3.574E-03 4.936E-05 1.734E-07 5.990E-07 3.629E+12 6.853E+02 1.616E+02
   9.850E+06 4.210E-01 1.525E+13 6.133E-01 4.034E+01 7.620E+03 3.200E-08 1.860E-08 4.792E-06 3.580E-03 4.937E-05 1.396E-07 5.521E-07 3.019E+12 4.198E+02 2.009E+02
   9.950E+06 3.571E-01 1.281E+13 5.983E-01 3.256E+01 5.119E+03 4.091E-08 2.036E-08 4.902E-06 3.585E-03 4.938E-05 1.115E-07 5.187E-07 2.514E+12 2.584E+02 2.492E+02
