  1.10E+06 2.39E+07-1.20E+03-1.21E+10-7.76E+03 2.44E+06 1.61E+08-4.44E+10-6.54E-04-1.65E+08 6.16E+09 7.74E+09 6.23E+07
  1.20E+06 6.60E+06-1.49E+03-1.10E+10 1.36E+04 7.76E+05 4.58E+07-4.09E+10 9.39E-04 5.02E+07 5.58E+09 4.41E+09 1.36E+07
  1.30E+06 2.21E+06-1.74E+03-1.04E+10 7.22E+03 2.45E+05 9.07E+06-3.89E+10 6.95E-04 1.82E+08 5.21E+09 2.52E+09 2.35E+06
  1.40E+06 5.72E+05-2.30E+03-1.00E+10 9.68E+02 5.15E+04 1.37E+06-3.80E+10 9.73E-05 2.65E+08 4.99E+09 1.54E+09 3.57E+05
  1.50E+06 1.18E+05-3.26E+03-9.74E+09-1.12E+03 2.55E+03 1.82E+05-3.75E+10-1.24E-04 3.24E+08 4.83E+09 9.95E+08 5.69E+04
  1.60E+06-8.91E+02-4.74E+03-9.53E+09-1.76E+03-1.10E+04 4.03E+03-3.74E+10-1.98E-04 3.72E+08 4.70E+09 6.55E+08 9.54E+03
  1.70E+06-4.54E+04-7.06E+03-9.35E+09-2.25E+03-1.78E+04-3.91E+04-3.75E+10-2.70E-04 4.14E+08 4.59E+09 4.37E+08-1.22E+03
  1.80E+06-6.93E+04-1.06E+04-9.18E+09-2.83E+03-2.38E+04-6.67E+04-3.80E+10-3.70E-04 4.51E+08 4.49E+09 2.95E+08-5.60E+03
  1.90E+06-8.87E+04-1.62E+04-9.03E+09-3.71E+03-3.15E+04-1.02E+05-3.87E+10-5.37E-04 4.85E+08 4.39E+09 2.00E+08-8.92E+03
  2.00E+06-1.10E+05-2.51E+04-8.87E+09-5.10E+03-4.29E+04-1.61E+05-3.98E+10-8.31E-04 5.18E+08 4.30E+09 1.35E+08-1.31E+04
  2.10E+06-1.68E+05-4.07E+04-8.72E+09-7.52E+03-6.89E+04-2.94E+05-4.11E+10-1.45E-03 5.48E+08 4.20E+09 9.11E+07-2.39E+04
  2.20E+06-2.02E+05-6.42E+04-8.56E+09-1.08E+04-9.91E+04-4.88E+05-4.27E+10-2.43E-03 5.78E+08 4.11E+09 6.12E+07-3.38E+04
  2.30E+06-2.38E+05-1.01E+05-8.40E+09-1.57E+04-1.42E+05-7.95E+05-4.43E+10-4.19E-03 6.07E+08 4.01E+09 4.13E+07-4.52E+04
  2.40E+06-2.74E+05-1.56E+05-8.21E+09-2.29E+04-2.00E+05-1.25E+06-4.57E+10-7.37E-03 6.34E+08 3.90E+09 2.83E+07-5.68E+04
  2.50E+06-3.06E+05-2.40E+05-8.02E+09-3.33E+04-2.75E+05-1.87E+06-4.65E+10-1.33E-02 6.60E+08 3.79E+09 2.01E+07-6.64E+04
  2.60E+06-3.31E+05-3.62E+05-7.80E+09-4.82E+04-3.68E+05-2.63E+06-4.61E+10-2.45E-02 6.84E+08 3.67E+09 1.51E+07-7.11E+04
  2.70E+06-3.47E+05-5.41E+05-7.56E+09-6.98E+04-4.79E+05-3.44E+06-4.41E+10-4.71E-02 7.04E+08 3.54E+09 1.25E+07-6.89E+04
  2.80E+06-3.47E+05-7.95E+05-7.30E+09-1.00E+05-5.99E+05-4.11E+06-4.01E+10-9.39E-02 7.19E+08 3.39E+09 1.13E+07-5.81E+04
  2.90E+06-3.24E+05-1.14E+06-7.00E+09-1.42E+05-7.10E+05-4.36E+06-3.41E+10-1.92E-01 7.28E+08 3.24E+09 1.10E+07-3.97E+04
  3.00E+06-2.84E+05-1.62E+06-6.68E+09-1.99E+05-8.04E+05-4.03E+06-2.65E+10-4.09E-01 7.29E+08 3.07E+09 1.10E+07-1.78E+04
  3.10E+06-2.31E+05-2.28E+06-6.33E+09-2.78E+05-8.67E+05-3.08E+06-1.75E+10-8.96E-01 7.21E+08 2.90E+09 1.09E+07 4.16E+03
  3.20E+06-1.66E+05-3.13E+06-5.95E+09-3.80E+05-8.62E+05-1.57E+06-7.22E+09-1.97E+00 7.03E+08 2.71E+09 9.86E+06 2.35E+04
  3.30E+06-1.82E+05-4.53E+06-5.54E+09-5.05E+05-9.04E+05-3.04E+05 5.53E+09-4.53E+00 6.73E+08 2.52E+09 6.63E+06 2.25E+04
  3.40E+06-1.32E+05-6.23E+06-5.10E+09-6.54E+05-8.04E+05 1.09E+06 1.42E+10-1.01E+01 6.31E+08 2.32E+09 5.04E+06 3.02E+04
  3.50E+06-7.61E+04-8.57E+06-4.64E+09-8.35E+05-6.88E+05 1.86E+06 1.86E+10-2.22E+01 5.76E+08 2.12E+09 4.61E+06 3.20E+04
  3.60E+06-3.60E+04-1.21E+07-4.16E+09-1.06E+06-6.05E+05 2.04E+06 2.04E+10-4.88E+01 5.09E+08 1.91E+09 4.41E+06 2.85E+04
  3.70E+06-5.69E+03-1.71E+07-3.67E+09-1.32E+06-5.50E+05 1.87E+06 2.07E+10-1.07E+02 4.31E+08 1.71E+09 4.11E+06 2.33E+04
  3.80E+06 1.85E+04-2.45E+07-3.18E+09-1.61E+06-5.21E+05 1.55E+06 1.99E+10-2.30E+02 3.42E+08 1.51E+09 3.55E+06 1.80E+04
  3.90E+06 3.72E+04-3.54E+07-2.70E+09-1.90E+06-5.26E+05 1.19E+06 1.86E+10-4.89E+02 2.43E+08 1.32E+09 2.61E+06 1.31E+04
  4.00E+06 5.24E+04-5.06E+07-2.23E+09-2.14E+06-5.55E+05 8.52E+05 1.68E+10-1.01E+03 1.36E+08 1.14E+09 1.25E+06 8.97E+03
  4.10E+06 6.54E+04-7.09E+07-1.78E+09-2.27E+06-5.96E+05 5.79E+05 1.50E+10-1.97E+03 2.29E+07 9.69E+08-4.96E+05 5.61E+03
  4.20E+06 7.78E+04-9.74E+07-1.35E+09-2.30E+06-6.37E+05 3.86E+05 1.34E+10-3.69E+03-9.53E+07 8.17E+08-2.56E+06 3.14E+03
  4.30E+06 8.56E+04-1.31E+08-9.57E+08-2.24E+06-6.63E+05 2.73E+05 1.24E+10-6.58E+03-2.16E+08 6.82E+08-5.01E+06 1.37E+03
  4.40E+06 9.32E+04-1.67E+08-5.99E+08-2.07E+06-6.53E+05 2.16E+05 1.15E+10-1.10E+04-3.36E+08 5.64E+08-7.68E+06 3.38E+02
  4.50E+06 9.90E+04-2.05E+08-2.78E+08-1.82E+06-6.10E+05 1.95E+05 1.06E+10-1.72E+04-4.55E+08 4.64E+08-1.06E+07-1.36E+02
  4.60E+06 1.01E+05-2.46E+08 6.52E+06-1.57E+06-5.55E+05 1.92E+05 9.65E+09-2.60E+04-5.71E+08 3.80E+08-1.38E+07-3.34E+02
  4.70E+06 1.02E+05-2.88E+08 2.57E+08-1.34E+06-5.00E+05 1.84E+05 8.51E+09-3.77E+04-6.82E+08 3.10E+08-1.74E+07-2.31E+02
  4.80E+06 1.12E+05-3.14E+08 4.78E+08-1.22E+06-4.69E+05 1.25E+05 6.48E+09-5.07E+04-7.88E+08 2.53E+08-2.12E+07 8.55E+02
  4.90E+06 1.06E+05-3.47E+08 6.68E+08-1.13E+06-4.44E+05 9.55E+04 5.31E+09-6.80E+04-8.86E+08 2.07E+08-2.73E+07 1.35E+03
  5.00E+06 9.26E+04-3.91E+08 8.29E+08-1.01E+06-4.11E+05 9.87E+04 4.80E+09-9.19E+04-9.75E+08 1.71E+08-3.60E+07 1.34E+03
  5.10E+06 8.14E+04-4.42E+08 9.67E+08-9.28E+05-3.86E+05 9.66E+04 4.31E+09-1.24E+05-1.06E+09 1.42E+08-4.74E+07 1.39E+03
  5.20E+06 7.50E+04-4.69E+08 1.08E+09-9.63E+05-3.97E+05 5.38E+04 3.35E+09-1.59E+05-1.13E+09 1.20E+08-6.12E+07 1.99E+03
  5.30E+06 6.68E+04-5.04E+08 1.18E+09-1.01E+06-4.14E+05 2.19E+04 2.75E+09-2.04E+05-1.19E+09 1.03E+08-7.85E+07 2.32E+03
  5.40E+06 5.76E+04-5.60E+08 1.26E+09-1.02E+06-4.23E+05 1.68E+04 2.58E+09-2.70E+05-1.24E+09 8.91E+07-9.93E+07 2.23E+03
  5.50E+06 4.97E+04-6.11E+08 1.33E+09-1.04E+06-4.36E+05 1.26E+04 2.40E+09-3.52E+05-1.29E+09 7.88E+07-1.23E+08 2.12E+03
  5.60E+06 4.32E+04-6.66E+08 1.38E+09-1.09E+06-4.67E+05 4.69E+03 2.24E+09-4.61E+05-1.33E+09 7.09E+07-1.51E+08 2.03E+03
  5.70E+06 3.79E+04-7.26E+08 1.42E+09-1.20E+06-5.19E+05-8.15E+03 2.10E+09-6.11E+05-1.36E+09 6.49E+07-1.80E+08 1.95E+03
  5.80E+06 3.32E+04-7.78E+08 1.46E+09-1.33E+06-5.87E+05-2.64E+04 1.95E+09-8.04E+05-1.38E+09 6.04E+07-2.12E+08 1.86E+03
  5.90E+06 2.90E+04-8.20E+08 1.48E+09-1.51E+06-6.75E+05-5.09E+04 1.80E+09-1.06E+06-1.40E+09 5.69E+07-2.45E+08 1.78E+03
  6.00E+06 2.55E+04-8.60E+08 1.50E+09-1.75E+06-7.92E+05-8.41E+04 1.67E+09-1.40E+06-1.41E+09 5.42E+07-2.79E+08 1.73E+03
  6.10E+06 2.23E+04-8.93E+08 1.52E+09-2.05E+06-9.39E+05-1.32E+05 1.54E+09-1.88E+06-1.43E+09 5.22E+07-3.15E+08 1.70E+03
  6.20E+06 1.92E+04-9.28E+08 1.53E+09-2.39E+06-1.10E+06-2.12E+05 1.39E+09-2.52E+06-1.43E+09 5.07E+07-3.50E+08 1.76E+03
  6.30E+06 1.37E+04-3.43E+08 1.54E+09-3.17E+06-1.31E+06-3.76E+05 4.34E+08-2.23E+06-1.44E+09 4.96E+07-3.86E+08 1.82E+03
  6.40E+06 2.90E+03-1.12E+09 1.55E+09-3.60E+06-1.73E+06-3.33E+05 1.59E+09-4.97E+06-1.44E+09 4.87E+07-4.26E+08 1.58E+03
  6.50E+06-1.60E+04-1.02E+09 1.55E+09-4.38E+06-2.14E+06-4.35E+05 1.39E+09-6.84E+06-1.44E+09 4.81E+07-4.63E+08 1.38E+03
  6.60E+06-4.49E+04-6.27E+08 1.55E+09-5.61E+06-2.65E+06-6.59E+05 9.37E+08-8.23E+06-1.44E+09 4.74E+07-4.99E+08 1.28E+03
  6.70E+06-8.72E+04-6.34E+08 1.55E+09-6.98E+06-3.36E+06-8.87E+05 8.98E+08-1.21E+07-1.44E+09 4.68E+07-5.34E+08 1.20E+03
  6.80E+06-1.43E+05-4.27E+08 1.55E+09-8.87E+06-4.21E+06-1.19E+06 6.91E+08-1.61E+07-1.43E+09 4.60E+07-5.69E+08 1.11E+03
  6.90E+06-2.10E+05-4.27E+08 1.54E+09-1.08E+07-5.12E+06-1.50E+06 5.81E+08-2.31E+07-1.41E+09 4.51E+07-6.02E+08 1.04E+03
  7.00E+06-2.81E+05-3.50E+08 1.53E+09-1.32E+07-6.08E+06-1.81E+06 4.20E+08-3.14E+07-1.40E+09 4.38E+07-6.33E+08 9.64E+02
  7.10E+06-3.46E+05-6.15E+08 1.52E+09-1.46E+07-6.73E+06-1.94E+06 3.55E+08-4.72E+07-1.37E+09 4.21E+07-6.61E+08 9.03E+02
  7.20E+06-3.89E+05-6.99E+08 1.50E+09-1.56E+07-6.95E+06-1.98E+06 2.40E+08-6.36E+07-1.34E+09 4.00E+07-6.85E+08 8.27E+02
  7.30E+06-4.04E+05-8.66E+08 1.47E+09-1.50E+07-6.51E+06-1.83E+06 1.67E+08-8.47E+07-1.30E+09 3.75E+07-7.02E+08 7.48E+02
  7.40E+06-3.97E+05-9.55E+08 1.43E+09-1.43E+07-5.86E+06-1.59E+06 1.06E+08-1.09E+08-1.24E+09 3.47E+07-7.13E+08 6.58E+02
  7.50E+06-3.76E+05-1.17E+09 1.38E+09-1.22E+07-4.72E+06-1.23E+06 7.43E+07-1.43E+08-1.17E+09 3.16E+07-7.17E+08 5.64E+02
  7.60E+06-3.36E+05-1.21E+09 1.32E+09-1.14E+07-4.04E+06-9.47E+05 4.86E+07-1.82E+08-1.08E+09 2.83E+07-7.14E+08 4.60E+02
  7.70E+06-2.81E+05-1.25E+09 1.25E+09-1.10E+07-3.67E+06-6.62E+05 4.00E+07-2.43E+08-9.72E+08 2.50E+07-7.05E+08 3.62E+02
  7.80E+06-2.08E+05-1.01E+09 1.17E+09-1.63E+07-5.23E+06-4.05E+05 3.05E+07-3.43E+08-8.40E+08 2.17E+07-6.90E+08 2.76E+02
  7.90E+06-1.88E+05-2.59E+09 1.14E+09-1.12E+07-2.83E+06 4.94E+05 1.10E+07-6.12E+08-6.66E+08 1.86E+07-6.77E+08 2.24E+02
  8.00E+06-2.14E+05-1.17E+10 1.13E+09 2.22E+07 8.54E+06 1.68E+06-4.57E+07-1.11E+09-4.28E+08 1.57E+07-6.61E+08 1.72E+02
  8.10E+06-3.52E+04-3.92E+10 1.05E+09 2.54E+07 9.89E+06 1.49E+06-1.18E+08-1.41E+09-1.91E+08 1.30E+07-6.23E+08 1.04E+02
  8.20E+06 1.78E+05-8.32E+10 9.02E+08 9.34E+06 3.96E+06 8.03E+05-1.71E+08-1.37E+09-5.30E+07 1.07E+07-5.66E+08 5.56E+01
  8.30E+06 2.29E+05-1.39E+11 7.49E+08 3.63E+06 1.50E+06 3.90E+05-1.71E+08-1.18E+09 1.81E+07 8.71E+06-5.05E+08 2.87E+01
  8.40E+06 1.63E+05-1.99E+11 6.07E+08 1.56E+06 5.93E+05 1.83E+05-1.65E+08-9.61E+08 5.31E+07 7.00E+06-4.46E+08 1.46E+01
  8.50E+06 9.60E+04-2.57E+11 4.84E+08 7.90E+05 2.57E+05 8.52E+04-1.47E+08-7.43E+08 7.07E+07 5.56E+06-3.90E+08 7.34E+00
  8.60E+06 6.43E+04-3.10E+11 3.81E+08 4.77E+05 1.21E+05 3.92E+04-8.29E+07-5.49E+08 7.97E+07 4.38E+06-3.39E+08 3.67E+00
  8.70E+06 3.78E+04-3.51E+11 2.97E+08 2.83E+05 5.73E+04 1.80E+04-5.13E+07-3.85E+08 8.43E+07 3.42E+06-2.93E+08 1.83E+00
  8.80E+06 2.21E+04-3.79E+11 2.29E+08 1.75E+05 2.84E+04 8.25E+03-2.59E+07-2.52E+08 8.67E+07 2.65E+06-2.52E+08 9.14E-01
  8.90E+06 1.33E+04-3.95E+11 1.76E+08 1.12E+05 1.46E+04 3.77E+03-7.32E+06-1.46E+08 8.80E+07 2.05E+06-2.16E+08 4.56E-01
  9.00E+06 9.79E+03-4.01E+11 1.34E+08 7.55E+04 7.81E+03 1.72E+03 1.49E+07-6.19E+07 8.88E+07 1.57E+06-1.85E+08 2.27E-01
  9.10E+06 7.05E+03-3.98E+11 1.02E+08 4.97E+04 4.24E+03 7.84E+02 2.45E+07 3.15E+06 8.92E+07 1.20E+06-1.57E+08 1.13E-01
  9.20E+06 3.92E+03-3.87E+11 7.76E+07 3.10E+04 2.31E+03 3.58E+02 1.75E+07 5.30E+07 8.94E+07 9.16E+05-1.34E+08 5.68E-02
  9.30E+06 2.74E+03-3.72E+11 5.87E+07 2.04E+04 1.31E+03 1.64E+02 1.83E+07 9.14E+07 8.96E+07 6.97E+05-1.14E+08 2.86E-02
  9.40E+06 1.80E+03-3.52E+11 4.43E+07 1.33E+04 7.53E+02 7.52E+01 1.55E+07 1.21E+08 8.97E+07 5.29E+05-9.76E+07 1.44E-02
  9.50E+06 1.07E+03-3.29E+11 3.32E+07 8.53E+03 4.39E+02 3.46E+01 1.16E+07 1.43E+08 8.97E+07 4.00E+05-8.32E+07 7.33E-03
  9.60E+06 7.89E+02-3.03E+11 2.47E+07 5.67E+03 2.64E+02 1.60E+01 1.02E+07 1.61E+08 8.97E+07 3.01E+05-7.10E+07 3.72E-03
  9.70E+06 5.18E+02-2.76E+11 1.81E+07 3.71E+03 1.60E+02 7.39E+00 7.86E+06 1.74E+08 8.96E+07 2.24E+05-6.07E+07 1.87E-03
  9.80E+06 3.77E+02-2.47E+11 1.29E+07 2.45E+03 9.91E+01 3.30E+00 6.28E+06 1.85E+08 8.96E+07 1.63E+05-5.20E+07 8.98E-04
  9.90E+06 2.16E+02-2.18E+11 8.85E+06 1.58E+03 6.18E+01 1.24E+00 4.50E+06 1.94E+08 8.95E+07 1.16E+05-4.45E+07 3.52E-04
  1.00E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  1.00E+07-5.92E-03-1.87E+11 5.54E+06 6.23E+00 4.83E-01 5.42E-10-6.14E+00 2.01E+08 8.94E+07 7.71E+04-3.82E+07-7.74E-14

     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    
  0.00E+00-1.61E+08 1.02E+09-1.53E+07-4.88E+07-2.07E+05-7.85E+08-1.77E+06-6.27E+04-4.22E+02 1.25E-02 2.80E+08-1.27E+06
  1.00E+05 1.16E+07 1.01E+09-2.19E+07-3.85E+07-1.36E+05-7.87E+08-5.14E+06-1.12E+04-7.40E+02-2.00E-03 2.34E+08-1.85E+05
  2.00E+05 1.35E+07 1.01E+09-2.55E+07-4.35E+07-1.61E+05-9.16E+08-1.24E+07-1.58E+04-1.59E+03-5.04E-03 1.95E+08-1.82E+05
  3.00E+05 1.70E+07 1.01E+09-3.33E+07-5.01E+07-1.89E+05-8.39E+08-2.98E+07-1.52E+04-3.69E+03-1.22E-02 1.63E+08-9.47E+04
  4.00E+05 1.63E+07 1.00E+09-4.06E+07-4.86E+07-2.13E+05-6.71E+08-6.97E+07-9.67E+03-8.01E+03-2.99E-02 1.37E+08-1.57E+04
  5.00E+05 1.30E+07 1.00E+09-3.99E+07-2.77E+07-1.74E+05-4.48E+08-1.43E+08 6.37E+02-1.43E+04-8.15E-02 1.16E+08-9.76E+04
  6.00E+05 8.66E+06 1.00E+09-2.27E+07 1.24E+07-9.55E+03-2.27E+08-2.17E+08-2.74E+04-2.26E+04-3.55E+00 1.01E+08-2.13E+06
  7.00E+05 7.43E+06 1.00E+09-1.02E+07 3.38E+07 9.67E+04-8.95E+07-2.11E+08 4.73E+04-2.05E+04 2.39E+00 2.53E+07 2.07E+06
  8.00E+05 4.89E+06 1.00E+09-1.87E+07 1.89E+07 3.60E+04-5.56E+07-1.27E+08 8.08E+03-4.60E+04-1.32E+00 1.80E+07 2.72E+05
  9.00E+05 3.17E+06 1.00E+09-3.61E+07 8.35E+05-5.96E+04-6.85E+07-2.38E+07 3.10E+03-8.45E+04-2.79E+00 1.30E+07 1.56E+05
  1.00E+06 1.50E+06 1.00E+09-3.17E+07-3.41E+06-5.60E+04-8.79E+07 3.07E+07 4.31E+02-7.59E+04-4.43E+00 9.54E+06 8.70E+04
  1.10E+06 5.80E+05 1.00E+09-2.95E+07-1.05E+07-5.05E+04-1.08E+08 2.44E+07-6.17E+02-2.25E+04-3.58E+00 7.08E+06 5.33E+04
  1.20E+06 1.11E+05 1.00E+09-1.41E+07-1.18E+07 8.42E+03-1.04E+08 6.36E+06-2.89E+02-1.91E+04 1.65E-01 5.41E+06 1.89E+04
  1.30E+06 3.59E+04 9.99E+08-9.58E+06-1.29E+07 4.90E+03-1.00E+08-2.11E+05-9.56E+02-3.41E+04-1.49E-01 4.36E+06 4.70E+03
  1.40E+06 9.00E+03 9.99E+08-6.90E+06-1.39E+07 3.19E+02-9.85E+07-2.43E+06-1.66E+03-6.85E+04-5.53E-01 3.74E+06 1.57E+02
  1.50E+06 2.22E+03 9.97E+08-5.28E+06-1.44E+07-9.93E+02-9.75E+07-3.18E+06-2.34E+03-1.29E+05-1.07E+00 3.32E+06-1.14E+03
  1.60E+06 4.89E+02 9.96E+08-4.40E+06-1.47E+07-1.24E+03-9.60E+07-3.45E+06-3.02E+03-2.14E+05-1.93E+00 2.99E+06-1.95E+03
  1.70E+06-1.51E+02 9.93E+08-3.98E+06-1.49E+07-1.36E+03-9.39E+07-3.53E+06-3.66E+03-3.11E+05-3.44E+00 2.73E+06-3.08E+03
  1.80E+06-4.79E+02 9.89E+08-3.82E+06-1.49E+07-1.51E+03-9.13E+07-3.51E+06-4.24E+03-3.99E+05-6.03E+00 2.51E+06-4.93E+03
  1.90E+06-7.27E+02 9.84E+08-3.86E+06-1.49E+07-1.76E+03-8.83E+07-3.42E+06-4.75E+03-4.57E+05-1.04E+01 2.32E+06-8.11E+03
  2.00E+06-9.86E+02 9.78E+08-4.11E+06-1.50E+07-2.16E+03-8.47E+07-3.28E+06-5.17E+03-4.72E+05-1.75E+01 2.15E+06-1.37E+04
  2.10E+06-1.84E+03 9.70E+08-3.86E+06-1.52E+07-2.35E+03-8.06E+07-3.53E+06-6.52E+03-5.08E+05-2.71E+01 2.00E+06-2.60E+04
  2.20E+06-2.37E+03 9.59E+08-4.25E+06-1.59E+07-2.97E+03-7.55E+07-3.40E+06-7.40E+03-4.84E+05-4.06E+01 1.86E+06-4.60E+04
  2.30E+06-2.96E+03 9.45E+08-4.93E+06-1.73E+07-3.88E+03-6.92E+07-3.14E+06-8.28E+03-4.34E+05-5.72E+01 1.72E+06-7.89E+04
  2.40E+06-3.54E+03 9.28E+08-5.95E+06-1.94E+07-5.18E+03-6.16E+07-2.74E+06-9.15E+03-3.68E+05-7.41E+01 1.58E+06-1.29E+05
  2.50E+06-4.10E+03 9.06E+08-7.36E+06-2.24E+07-6.99E+03-5.26E+07-2.19E+06-9.99E+03-2.89E+05-8.77E+01 1.45E+06-2.01E+05
  2.60E+06-4.55E+03 8.80E+08-9.20E+06-2.59E+07-9.49E+03-4.23E+07-1.49E+06-1.06E+04-1.95E+05-9.44E+01 1.32E+06-2.95E+05
  2.70E+06-4.91E+03 8.47E+08-1.16E+07-2.98E+07-1.30E+04-3.08E+07-5.94E+05-1.10E+04-7.93E+04-9.34E+01 1.19E+06-4.08E+05
  2.80E+06-5.09E+03 8.08E+08-1.46E+07-3.35E+07-1.78E+04-1.86E+07 4.33E+05-1.07E+04 5.28E+04-8.62E+01 1.06E+06-5.32E+05
  2.90E+06-5.05E+03 7.62E+08-1.82E+07-3.62E+07-2.38E+04-6.44E+06 1.42E+06-9.77E+03 1.75E+05-7.40E+01 9.40E+05-6.46E+05
  3.00E+06-4.88E+03 7.09E+08-2.24E+07-3.73E+07-3.18E+04 5.53E+06 2.28E+06-8.04E+03 2.79E+05-5.96E+01 8.19E+05-7.36E+05
  3.10E+06-4.62E+03 6.50E+08-2.76E+07-3.64E+07-4.20E+04 1.70E+07 2.87E+06-5.58E+03 3.47E+05-4.31E+01 7.04E+05-7.79E+05
  3.20E+06-4.07E+03 5.87E+08-3.36E+07-3.29E+07-5.43E+04 2.75E+07 3.08E+06-2.50E+03 3.62E+05-2.35E+01 5.96E+05-7.32E+05
  3.30E+06-5.44E+03 5.21E+08-3.90E+07-3.09E+07-5.95E+04 3.94E+07 2.77E+06-2.14E+03 3.08E+05 4.03E+01 4.96E+05-6.00E+05
  3.40E+06-5.19E+03 4.55E+08-4.54E+07-2.32E+07-6.67E+04 4.65E+07 2.41E+06 8.57E+02 2.64E+05 6.15E+01 4.05E+05-3.74E+05
  3.50E+06-4.89E+03 3.92E+08-5.11E+07-1.26E+07-7.21E+04 4.95E+07 1.91E+06 3.51E+03 2.06E+05 6.60E+01 3.24E+05-1.56E+05
  3.60E+06-5.01E+03 3.34E+08-5.56E+07-1.16E+06-7.37E+04 4.96E+07 1.40E+06 5.18E+03 1.48E+05 6.44E+01 2.54E+05 2.35E+04
  3.70E+06-5.35E+03 2.81E+08-5.80E+07 1.00E+07-7.03E+04 4.68E+07 9.68E+05 6.08E+03 9.85E+04 5.77E+01 1.95E+05 1.61E+05
  3.80E+06-5.77E+03 2.34E+08-5.78E+07 1.96E+07-6.07E+04 4.19E+07 6.33E+05 6.38E+03 6.08E+04 4.82E+01 1.47E+05 2.57E+05
  3.90E+06-6.27E+03 1.94E+08-5.50E+07 2.66E+07-4.44E+04 3.58E+07 3.97E+05 6.27E+03 3.52E+04 3.80E+01 1.09E+05 3.16E+05
  4.00E+06-6.70E+03 1.60E+08-4.89E+07 3.01E+07-2.12E+04 2.90E+07 2.39E+05 5.86E+03 1.90E+04 2.84E+01 7.96E+04 3.44E+05
  4.10E+06-7.01E+03 1.31E+08-4.00E+07 3.00E+07 4.99E+03 2.19E+07 1.40E+05 5.23E+03 9.50E+03 2.01E+01 5.72E+04 3.49E+05
  4.20E+06-7.20E+03 1.07E+08-3.00E+07 2.73E+07 2.79E+04 1.55E+07 8.01E+04 4.54E+03 4.48E+03 1.33E+01 4.06E+04 3.37E+05
  4.30E+06-7.51E+03 8.74E+07-2.01E+07 2.32E+07 4.50E+04 1.03E+07 4.58E+04 3.81E+03 2.00E+03 8.50E+00 2.87E+04 3.15E+05
  4.40E+06-7.56E+03 7.14E+07-1.12E+07 1.84E+07 5.33E+04 6.44E+06 2.57E+04 3.06E+03 8.36E+02 5.00E+00 2.02E+04 2.78E+05
  4.50E+06-7.38E+03 5.85E+07-3.96E+06 1.37E+07 5.37E+04 3.80E+06 1.42E+04 2.34E+03 3.32E+02 2.71E+00 1.43E+04 2.29E+05
  4.60E+06-7.33E+03 4.80E+07 1.34E+06 1.00E+07 4.93E+04 2.16E+06 7.86E+03 1.73E+03 1.28E+02 1.37E+00 1.01E+04 1.79E+05
  4.70E+06-7.09E+03 3.95E+07 5.13E+06 7.16E+06 4.16E+04 1.19E+06 4.30E+03 1.23E+03 4.79E+01 6.36E-01 7.18E+03 1.31E+05
  4.80E+06-3.58E+03 3.27E+07 7.77E+06 5.08E+06 2.99E+04 6.27E+05 2.25E+03 8.52E+02 1.74E+01 2.34E-01 5.15E+03 8.25E+04
  4.90E+06-1.73E+03 2.72E+07 9.48E+06 3.62E+06 2.29E+04 3.41E+05 1.25E+03 5.84E+02 6.58E+00 1.08E-01 3.73E+03 5.54E+04
  5.00E+06-1.72E+03 2.27E+07 1.06E+07 2.58E+06 1.88E+04 1.93E+05 7.31E+02 4.00E+02 2.57E+00 6.24E-02 2.73E+03 4.03E+04
  5.10E+06-1.74E+03 1.91E+07 1.13E+07 1.85E+06 1.52E+04 1.10E+05 4.31E+02 2.74E+02 1.02E+00 3.48E-02 2.02E+03 2.89E+04
  5.20E+06 1.14E+03 1.61E+07 1.18E+07 1.35E+06 1.09E+04 6.20E+04 2.47E+02 1.85E+02 3.98E-01 1.51E-02 1.51E+03 1.83E+04
  5.30E+06 3.02E+03 1.36E+07 1.20E+07 9.94E+05 8.23E+03 3.61E+04 1.48E+02 1.27E+02 1.64E-01 8.17E-03 1.14E+03 1.23E+04
  5.40E+06 2.85E+03 1.16E+07 1.20E+07 7.29E+05 6.85E+03 2.20E+04 9.40E+01 8.78E+01 7.08E-02 6.13E-03 8.74E+02 9.39E+03
  5.50E+06 2.77E+03 9.90E+06 1.19E+07 5.31E+05 5.60E+03 1.36E+04 5.93E+01 6.02E+01 3.06E-02 4.29E-03 6.75E+02 7.12E+03
  5.60E+06 2.76E+03 8.48E+06 1.17E+07 3.89E+05 4.54E+03 8.45E+03 3.75E+01 4.14E+01 1.34E-02 2.83E-03 5.28E+02 5.38E+03
  5.70E+06 2.81E+03 7.30E+06 1.13E+07 2.87E+05 3.67E+03 5.30E+03 2.39E+01 2.86E+01 5.92E-03 1.77E-03 4.16E+02 4.06E+03
  5.80E+06 2.89E+03 6.31E+06 1.09E+07 2.09E+05 2.92E+03 3.32E+03 1.52E+01 1.96E+01 2.63E-03 1.05E-03 3.32E+02 3.04E+03
  5.90E+06 3.00E+03 5.47E+06 1.04E+07 1.52E+05 2.30E+03 2.09E+03 9.62E+00 1.34E+01 1.18E-03 5.99E-04 2.67E+02 2.25E+03
