 Gaussian points = 8
 FIXED SPECIES MIXING RATIOS:
    O2 =   2.100000000000000E-003  CO2 =   4.000000000000000E-004
 
    CH4 =   1.028627576680302E-008
 Standard CH3CL flux =  0.000E+00

 PO2= 1.273E-03  PNO= 3.670E-03  ZAPNO= 3.879E+02
 N= 4     X= 1.56520E-01  ERR= 4.16746E-06

 TIME = 0.0000E+00     TIMEY =   0.0000E+00 YEARS

 NPHOT =  0

 MIXING RATIOS OF LONG-LIVED SPECIES


  9.00E+06 1.14E-10 1.50E-03 2.92E+01 7.21E-05 3.08E-11 2.82E-14 2.30E-18 1.08E-10 2.33E-26 3.07E-20 2.19E-07 6.07E-13
  9.10E+06 7.86E-11 1.70E-03 2.44E+01 5.18E-05 1.34E-11 1.14E-14 9.11E-19 6.67E-11 8.80E-27 9.17E-21 1.76E-07 2.55E-13
  9.20E+06 5.38E-11 1.69E-03 2.01E+01 3.72E-05 5.85E-12 4.59E-15 3.62E-19 4.10E-11 3.32E-27 2.72E-21 1.39E-07 1.07E-13
  9.30E+06 3.66E-11 1.55E-03 1.64E+01 2.67E-05 2.59E-12 1.86E-15 1.44E-19 2.53E-11 1.26E-27 8.01E-22 1.09E-07 4.51E-14
  9.40E+06 2.46E-11 1.34E-03 1.32E+01 1.91E-05 1.16E-12 7.62E-16 5.79E-20 1.56E-11 4.77E-28 2.35E-22 8.31E-08 1.91E-14
  9.50E+06 1.62E-11 1.09E-03 1.03E+01 1.37E-05 5.34E-13 3.14E-16 2.33E-20 9.62E-12 1.81E-28 6.83E-23 6.19E-08 8.08E-15
  9.60E+06 1.03E-11 8.41E-04 7.77E+00 9.86E-06 2.52E-13 1.30E-16 9.41E-21 5.95E-12 6.92E-29 1.98E-23 4.44E-08 3.42E-15
  9.70E+06 6.25E-12 5.99E-04 5.52E+00 7.07E-06 1.23E-13 5.44E-17 3.81E-21 3.68E-12 2.65E-29 5.70E-24 2.99E-08 1.45E-15
  9.80E+06 3.39E-12 3.76E-04 3.50E+00 5.06E-06 6.19E-14 2.22E-17 1.53E-21 2.29E-12 1.01E-29 1.63E-24 1.79E-08 6.11E-16
  9.90E+06 1.40E-12 1.76E-04 1.67E+00 3.62E-06 3.11E-14 7.80E-18 5.54E-22 1.43E-12 3.55E-30 4.54E-25 8.06E-09 2.53E-16
  1.00E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  1.00E+07 5.51E-18 4.78E-11-3.33E-06-2.73E-07-4.21E-19-2.85E-25-2.39E-27-3.87E-14-4.17E-35-1.01E-27 2.94E-15-8.63E-19

     Z        CL       CLO      HCL      CLONO2   O2       H2S      HS       SO       SO2      H2SO4    HSO      CO2     
  0.00E+00 7.38E+11-1.69E+08-3.81E+09-9.69E+06-1.16E+14-1.77E+04 2.99E+03-4.58E+03-2.87E+07-1.48E+08-5.13E+04-1.16E+14
  1.00E+05-1.06E+07-3.39E+08-1.78E+09-1.18E+07-1.04E+14-4.31E+03-1.38E+03-1.28E+02-1.41E+06-6.50E+07 3.07E+03-1.05E+14
  2.00E+05-9.15E+06-2.52E+08-4.30E+08-1.48E+07-9.27E+13-7.80E+04-1.26E+03-1.99E+02-3.38E+06-4.23E+07-3.77E+03-9.29E+13
  3.00E+05-4.29E+06-2.95E+08 6.37E+08-2.30E+07-8.11E+13-1.20E+05-7.15E+02-3.32E+02-6.03E+06-3.18E+07-9.60E+03-8.12E+13
  4.00E+05-3.77E+05-2.53E+08 9.92E+08-2.63E+07-6.96E+13-1.16E+05-2.90E+02-4.48E+02-6.63E+06-2.99E+07-1.11E+04-6.96E+13
  5.00E+05 4.79E+06-3.76E+08 1.42E+09-4.40E+07-5.80E+13-1.63E+05 5.80E+02-7.94E+02-9.88E+06-2.82E+07-1.87E+04-5.80E+13
  6.00E+05 7.29E+06-5.00E+08 1.40E+09-2.52E+07-4.63E+13-2.53E+05 1.16E+03-1.56E+03-1.52E+07-2.65E+07-3.00E+04-4.64E+13
  7.00E+05 3.90E+06-4.82E+08 6.77E+08-1.05E+08-3.47E+13-3.79E+05 6.36E+02-3.13E+03-2.29E+07-2.29E+07-4.21E+04-3.48E+13
  8.00E+05 1.12E+06-5.64E+08 1.09E+08-6.15E+07-2.31E+13-6.10E+05 1.31E+02-6.93E+03-3.67E+07-6.96E+06-6.90E+04-2.32E+13
  9.00E+05-1.07E+06-7.45E+08-4.60E+08-5.49E+07-1.16E+13-1.10E+06-2.01E+02-1.90E+04-4.75E+07 3.71E+07-1.55E+05-1.16E+13
  1.00E+06-1.41E+07 2.71E+08-1.02E+09-4.23E+06-9.09E+10 1.53E+06 4.38E+02 1.69E+03 5.06E+07 6.23E+07 1.70E+05 3.80E+09
  1.10E+06 3.18E+06-8.12E+07-1.49E+07-8.67E+06 1.46E+10 5.96E+04 6.46E+01 4.40E+03 9.97E+06 1.30E+07 1.13E+04 2.66E+09
  1.20E+06 6.51E+05-5.46E+07 9.73E+07-7.40E+05 1.17E+10 1.31E+03 8.98E-01 1.02E+03 1.78E+06 1.53E+06 3.62E+02 1.30E+09
  1.30E+06 2.06E+05-2.56E+07 4.99E+07 2.79E+05 1.15E+10 1.52E+01 6.62E-03 1.40E+02 1.97E+05 1.34E+05 4.19E+00 4.76E+08
  1.40E+06 7.63E+04-9.34E+06 1.63E+07 4.09E+05 1.43E+10 1.08E-01 2.77E-05 1.20E+01 1.40E+04 9.65E+03 2.43E-02 1.74E+08
  1.50E+06 1.56E+04-3.41E+06 3.45E+06 4.45E+05 1.03E+10 5.57E-04 7.94E-08 7.41E-01 7.54E+02 5.68E+02 8.67E-05 1.14E+08
  1.60E+06-3.41E+02-1.91E+06 2.47E+05 4.26E+05 4.21E+09 2.31E-06 2.60E-10 3.95E-02 3.46E+01 2.79E+01 2.52E-07 1.06E+08
  1.70E+06-6.19E+03-1.42E+06-6.79E+05 3.99E+05 2.81E+08 8.38E-09 1.29E-12 2.06E-03 1.50E+00 8.40E-01 9.09E-10 1.06E+08
  1.80E+06-1.02E+04-9.92E+05-1.18E+06 3.69E+05-1.37E+09 2.83E-11 1.96E-14 9.58E-05 6.19E-02-6.20E-02 1.14E-11 1.07E+08
  1.90E+06-1.45E+04-4.98E+05-1.63E+06 3.39E+05-1.76E+09 6.66E-14-7.46E-15-1.17E-05 4.57E-04-4.46E-04-2.00E-13 1.10E+08
  2.00E+06-1.97E+04 5.31E+04-2.13E+06 3.09E+05-1.65E+09-5.32E-14-1.51E-14-2.23E-05-2.41E-03 2.44E-03-7.75E-13 1.14E+08
  2.10E+06-2.60E+04 6.25E+05-2.67E+06 2.74E+05-1.42E+09-8.47E-14-2.51E-14-2.80E-05-2.59E-03 2.62E-03-8.99E-13 1.15E+08
  2.20E+06-3.35E+04 1.16E+06-3.20E+06 2.33E+05-1.18E+09-1.28E-13-4.00E-14-3.38E-05-2.56E-03 2.60E-03-9.71E-13 1.14E+08
  2.30E+06-4.24E+04 1.60E+06-3.65E+06 1.87E+05-9.77E+08-1.85E-13-6.13E-14-3.97E-05-2.45E-03 2.49E-03-1.00E-12 1.09E+08
  2.40E+06-5.26E+04 1.91E+06-3.97E+06 1.40E+05-8.21E+08-2.52E-13-8.96E-14-4.52E-05-2.26E-03 2.31E-03-9.84E-13 1.00E+08
  2.50E+06-6.42E+04 2.07E+06-4.09E+06 9.70E+04-7.02E+08-3.21E-13-1.24E-13-5.01E-05-2.05E-03 2.10E-03-9.39E-13 9.08E+07
  2.60E+06-7.66E+04 2.11E+06-4.05E+06 6.24E+04-6.11E+08-3.82E-13-1.64E-13-5.42E-05-1.88E-03 1.94E-03-8.99E-13 8.18E+07
  2.70E+06-9.00E+04 2.10E+06-3.90E+06 3.77E+04-5.43E+08-4.34E-13-2.08E-13-5.83E-05-1.81E-03 1.87E-03-9.12E-13 7.58E+07
  2.80E+06-1.03E+05 2.07E+06-3.70E+06 2.15E+04-4.89E+08-4.72E-13-2.55E-13-6.29E-05-1.87E-03 1.94E-03-1.01E-12 7.39E+07
  2.90E+06-1.12E+05 2.00E+06-3.43E+06 1.15E+04-4.43E+08-4.95E-13-2.99E-13-6.84E-05-2.06E-03 2.13E-03-1.21E-12 7.62E+07
  3.00E+06-1.18E+05 1.93E+06-3.15E+06 5.87E+03-4.11E+08-5.15E-13-3.42E-13-7.64E-05-2.39E-03 2.47E-03-1.57E-12 8.29E+07
  3.10E+06-1.18E+05 1.85E+06-2.88E+06 2.85E+03-3.93E+08-5.46E-13-3.88E-13-8.83E-05-2.85E-03 2.94E-03-2.13E-12 9.34E+07
  3.20E+06-1.10E+05 1.70E+06-2.55E+06 1.29E+03-3.92E+08-5.89E-13-4.35E-13-1.04E-04-3.41E-03 3.51E-03-2.92E-12 1.07E+08
  3.30E+06-9.58E+04 1.51E+06-2.19E+06 5.45E+02-4.13E+08-6.62E-13-4.96E-13-1.23E-04-4.03E-03 4.15E-03-4.02E-12 1.23E+08
  3.40E+06-7.92E+04 1.28E+06-1.81E+06 2.17E+02-4.57E+08-7.87E-13-5.88E-13-1.48E-04-4.69E-03 4.84E-03-5.54E-12 1.43E+08
  3.50E+06-6.23E+04 1.05E+06-1.44E+06 8.22E+01-5.21E+08-9.95E-13-7.34E-13-1.76E-04-5.35E-03 5.52E-03-7.61E-12 1.70E+08
  3.60E+06-4.71E+04 8.33E+05-1.12E+06 3.05E+01-5.97E+08-1.34E-12-9.68E-13-2.04E-04-5.93E-03 6.13E-03-1.04E-11 2.11E+08
  3.70E+06-3.35E+04 6.38E+05-8.42E+05 1.12E+01-6.74E+08-1.89E-12-1.33E-12-2.26E-04-6.35E-03 6.58E-03-1.40E-11 2.69E+08
  3.80E+06-2.19E+04 4.75E+05-6.18E+05 4.18E+00-7.43E+08-2.78E-12-1.89E-12-2.38E-04-6.60E-03 6.84E-03-1.86E-11 3.48E+08
  3.90E+06-1.27E+04 3.48E+05-4.49E+05 1.62E+00-8.03E+08-4.20E-12-2.76E-12-2.40E-04-6.76E-03 7.00E-03-2.44E-11 4.53E+08
  4.00E+06-5.51E+03 2.50E+05-3.24E+05 6.63E-01-8.56E+08-6.36E-12-4.03E-12-2.35E-04-6.93E-03 7.17E-03-3.17E-11 5.83E+08
  4.10E+06-1.89E+02 1.76E+05-2.32E+05 2.88E-01-9.07E+08-9.47E-12-5.80E-12-2.33E-04-7.20E-03 7.44E-03-4.09E-11 7.37E+08
  4.20E+06 3.23E+03 1.23E+05-1.67E+05 1.34E-01-9.67E+08-1.38E-11-8.20E-12-2.40E-04-7.62E-03 7.86E-03-5.28E-11 9.15E+08
  4.30E+06 5.02E+03 8.59E+04-1.21E+05 6.59E-02-1.04E+09-1.94E-11-1.13E-11-2.58E-04-8.15E-03 8.41E-03-6.83E-11 1.12E+09
  4.40E+06 5.64E+03 5.92E+04-8.71E+04 3.33E-02-1.14E+09-2.58E-11-1.49E-11-2.88E-04-8.71E-03 8.99E-03-8.74E-11 1.35E+09
  4.50E+06 5.41E+03 4.03E+04-6.20E+04 1.70E-02-1.25E+09-3.25E-11-1.88E-11-3.27E-04-9.20E-03 9.53E-03-1.10E-10 1.61E+09
  4.60E+06 4.48E+03 2.76E+04-4.39E+04 8.74E-03-1.39E+09-3.89E-11-2.29E-11-3.73E-04-9.56E-03 9.93E-03-1.38E-10 1.92E+09
  4.70E+06 3.25E+03 1.89E+04-3.06E+04 4.46E-03-1.57E+09-4.37E-11-2.66E-11-4.27E-04-9.72E-03 1.01E-02-1.71E-10 2.30E+09
  4.80E+06 1.95E+03 1.29E+04-2.08E+04 2.24E-03-1.79E+09-4.55E-11-2.94E-11-4.86E-04-9.64E-03 1.01E-02-2.06E-10 2.76E+09
  4.90E+06 5.28E+02 8.86E+03-1.36E+04 1.11E-03-2.07E+09-4.39E-11-3.10E-11-5.54E-04-9.32E-03 9.88E-03-2.46E-10 3.35E+09
  5.00E+06-9.92E+02 6.13E+03-8.04E+03 5.44E-04-2.42E+09-3.86E-11-3.13E-11-6.31E-04-8.78E-03 9.41E-03-2.88E-10 4.09E+09
  5.10E+06-2.82E+03 4.31E+03-3.49E+03 2.64E-04-2.85E+09-3.02E-11-3.02E-11-7.21E-04-8.06E-03 8.78E-03-3.32E-10 4.99E+09
  5.20E+06-5.14E+03 3.08E+03 6.78E+02 1.27E-04-3.35E+09-1.93E-11-2.82E-11-8.31E-04-7.19E-03 8.02E-03-3.77E-10 6.06E+09
  5.30E+06-7.91E+03 2.22E+03 4.74E+03 5.97E-05-3.92E+09-6.87E-12-2.50E-11-9.65E-04-6.22E-03 7.19E-03-4.19E-10 7.26E+09
  5.40E+06-1.10E+04 1.60E+03 8.80E+03 2.72E-05-4.53E+09 5.98E-12-2.05E-11-1.13E-03-5.20E-03 6.33E-03-4.51E-10 8.55E+09
  5.50E+06-1.47E+04 1.16E+03 1.31E+04 1.20E-05-5.13E+09 1.77E-11-1.50E-11-1.36E-03-4.14E-03 5.49E-03-4.71E-10 9.85E+09
  5.60E+06-1.91E+04 8.52E+02 1.80E+04 5.09E-06-5.69E+09 2.66E-11-9.17E-12-1.66E-03-3.04E-03 4.70E-03-4.78E-10 1.11E+10
  5.70E+06-2.47E+04 6.30E+02 2.39E+04 2.06E-06-6.16E+09 3.05E-11-4.30E-12-2.08E-03-1.89E-03 3.97E-03-4.71E-10 1.22E+10
  5.80E+06-3.32E+04 4.43E+02 3.27E+04 7.67E-07-6.49E+09 2.57E-11-8.07E-12-2.38E-03-9.43E-04 3.32E-03-4.65E-10 1.31E+10
  5.90E+06-6.41E+04 2.85E+02 6.38E+04 2.78E-07-6.59E+09 2.42E-11-1.54E-11-2.64E-03-1.16E-04 2.76E-03-5.11E-10 1.37E+10
  6.00E+06-1.84E+05 1.83E+02 1.84E+05 1.15E-07-5.00E+09 5.73E-11 9.60E-11-9.00E-03 6.72E-03 2.28E-03 5.35E-11 1.42E+10
  6.10E+06-3.86E+05-5.32E+00 3.86E+05 2.08E-08 3.61E+09 2.62E-11 9.31E-11-1.66E-02 1.48E-02 1.86E-03 1.39E-09 1.39E+10
  6.20E+06-4.76E+05-1.64E+01 4.76E+05 1.85E-09 2.02E+10 4.87E-12 2.08E-11-9.49E-03 7.99E-03 1.50E-03 1.08E-09 1.30E+10
  6.30E+06-4.77E+05 2.51E+01 4.77E+05 2.12E-10 4.28E+10 7.59E-13 4.31E-12-2.33E-03 1.12E-03 1.21E-03 5.32E-10 1.20E+10
  6.40E+06-4.42E+05 5.24E+01 4.42E+05 5.04E-11 6.91E+10 1.10E-13 1.02E-12 7.29E-04-1.71E-03 9.80E-04 2.39E-10 1.10E+10
  6.50E+06-3.94E+05 6.34E+01 3.94E+05 1.62E-11 9.67E+10 1.52E-14 2.78E-13 1.25E-03-2.05E-03 8.00E-04 1.07E-10 1.02E+10
  6.60E+06-3.44E+05 6.45E+01 3.44E+05 5.74E-12 1.23E+11 2.02E-15 8.62E-14 7.79E-04-1.44E-03 6.58E-04 4.99E-11 9.36E+09
  6.70E+06-2.97E+05 6.00E+01 2.97E+05 2.15E-12 1.47E+11 2.65E-16 3.03E-14 7.32E-05-6.18E-04 5.45E-04 2.47E-11 8.64E+09
  6.80E+06-2.55E+05 5.27E+01 2.55E+05 8.41E-13 1.66E+11 3.55E-17 1.19E-14-5.83E-04 1.30E-04 4.53E-04 1.30E-11 7.99E+09
  6.90E+06-2.17E+05 4.44E+01 2.17E+05 3.41E-13 1.81E+11 5.07E-18 5.20E-15-1.12E-03 7.39E-04 3.79E-04 7.29E-12 7.41E+09
  7.00E+06-1.83E+05 3.62E+01 1.83E+05 1.42E-13 1.91E+11 8.25E-19 2.47E-15-1.52E-03 1.20E-03 3.17E-04 4.32E-12 6.87E+09
  7.10E+06-1.54E+05 2.88E+01 1.54E+05 6.02E-14 1.96E+11 1.63E-19 1.27E-15-1.77E-03 1.50E-03 2.65E-04 2.70E-12 6.39E+09
  7.20E+06-1.29E+05 2.15E+01 1.29E+05 2.51E-14 1.97E+11 4.00E-20 6.81E-16-1.81E-03 1.58E-03 2.21E-04 1.74E-12 5.94E+09
  7.30E+06-1.07E+05 1.50E+01 1.07E+05 1.02E-14 1.95E+11 1.12E-20 3.72E-16-1.68E-03 1.50E-03 1.84E-04 1.13E-12 5.53E+09
  7.40E+06-8.90E+04 1.03E+01 8.90E+04 4.08E-15 1.91E+11 3.52E-21 2.06E-16-1.51E-03 1.36E-03 1.53E-04 7.34E-13 5.15E+09
  7.50E+06-7.36E+04 7.02E+00 7.36E+04 1.63E-15 1.84E+11 1.16E-21 1.15E-16-1.34E-03 1.21E-03 1.26E-04 4.82E-13 4.79E+09
  7.60E+06-6.06E+04 4.73E+00 6.06E+04 6.54E-16 1.76E+11 3.99E-22 6.53E-17-1.16E-03 1.06E-03 1.04E-04 3.18E-13 4.46E+09
  7.70E+06-4.97E+04 3.15E+00 4.97E+04 2.61E-16 1.66E+11 1.41E-22 3.75E-17-9.93E-04 9.07E-04 8.55E-05 2.11E-13 4.14E+09
  7.80E+06-4.07E+04 2.08E+00 4.07E+04 1.04E-16 1.55E+11 5.12E-23 2.18E-17-8.37E-04 7.67E-04 7.00E-05 1.41E-13 3.84E+09
  7.90E+06-3.33E+04 1.36E+00 3.33E+04 4.14E-17 1.43E+11 1.90E-23 1.28E-17-6.94E-04 6.37E-04 5.72E-05 9.48E-14 3.55E+09
  8.00E+06-2.71E+04 8.78E-01 2.71E+04 1.65E-17 1.30E+11 7.21E-24 7.58E-18-5.66E-04 5.20E-04 4.65E-05 6.38E-14 3.26E+09
  8.10E+06-2.21E+04 5.62E-01 2.21E+04 6.54E-18 1.17E+11 2.80E-24 4.55E-18-4.55E-04 4.17E-04 3.77E-05 4.31E-14 2.98E+09
  8.20E+06-1.79E+04 3.57E-01 1.79E+04 2.59E-18 1.04E+11 1.11E-24 2.76E-18-3.59E-04 3.28E-04 3.05E-05 2.92E-14 2.71E+09
  8.30E+06-1.45E+04 2.25E-01 1.45E+04 1.03E-18 9.11E+10 4.49E-25 1.69E-18-2.79E-04 2.54E-04 2.46E-05 1.99E-14 2.45E+09
  8.40E+06-1.18E+04 1.40E-01 1.18E+04 4.08E-19 7.89E+10 1.86E-25 1.05E-18-2.13E-04 1.93E-04 1.97E-05 1.36E-14 2.19E+09
  8.50E+06-9.50E+03 8.67E-02 9.50E+03 1.62E-19 6.76E+10 7.87E-26 6.60E-19-1.60E-04 1.45E-04 1.57E-05 9.29E-15 1.95E+09
  8.60E+06-7.66E+03 5.32E-02 7.66E+03 6.41E-20 5.72E+10 3.40E-26 4.20E-19-1.19E-04 1.07E-04 1.25E-05 6.39E-15 1.73E+09
  8.70E+06-6.17E+03 3.25E-02 6.17E+03 2.54E-20 4.80E+10 1.50E-26 2.70E-19-8.71E-05 7.72E-05 9.85E-06 4.40E-15 1.52E+09
  8.80E+06-4.96E+03 1.97E-02 4.96E+03 1.01E-20 4.00E+10 6.76E-27 1.77E-19-6.29E-05 5.52E-05 7.72E-06 3.05E-15 1.33E+09
  8.90E+06-3.97E+03 1.19E-02 3.97E+03 3.99E-21 3.31E+10 3.10E-27 1.17E-19-4.50E-05 3.89E-05 6.01E-06 2.12E-15 1.15E+09
  9.00E+06-3.16E+03 7.14E-03 3.16E+03 1.59E-21 2.72E+10 1.45E-27 7.83E-20-3.18E-05 2.71E-05 4.64E-06 1.48E-15 9.97E+08
  9.10E+06-2.50E+03 4.27E-03 2.50E+03 6.29E-22 2.23E+10 6.89E-28 5.32E-20-2.23E-05 1.87E-05 3.54E-06 1.04E-15 8.58E+08
  9.20E+06-1.97E+03 2.55E-03 1.97E+03 2.50E-22 1.82E+10 3.32E-28 3.67E-20-1.55E-05 1.28E-05 2.67E-06 7.28E-16 7.36E+08
  9.30E+06-1.53E+03 1.52E-03 1.53E+03 9.93E-23 1.49E+10 1.63E-28 2.56E-20-1.07E-05 8.68E-06 1.98E-06 5.13E-16 6.29E+08
  9.40E+06-1.17E+03 9.03E-04 1.17E+03 3.95E-23 1.21E+10 8.06E-29 1.82E-20-7.28E-06 5.84E-06 1.44E-06 3.64E-16 5.37E+08
  9.50E+06-8.71E+02 5.37E-04 8.71E+02 1.57E-23 9.96E+09 4.04E-29 1.31E-20-4.92E-06 3.90E-06 1.02E-06 2.58E-16 4.58E+08
  9.60E+06-6.26E+02 3.19E-04 6.26E+02 6.25E-24 8.22E+09 2.04E-29 9.53E-21-3.27E-06 2.58E-06 6.93E-07 1.84E-16 3.90E+08
  9.70E+06-4.24E+02 1.89E-04 4.24E+02 2.49E-24 6.83E+09 1.04E-29 7.05E-21-2.11E-06 1.67E-06 4.42E-07 1.31E-16 3.33E+08
  9.80E+06-2.56E+02 1.13E-04 2.56E+02 9.90E-25 5.74E+09 5.17E-30 5.28E-21-1.26E-06 1.01E-06 2.51E-07 9.39E-17 2.85E+08
  9.90E+06-1.17E+02 6.58E-05 1.17E+02 3.83E-25 4.89E+09 2.24E-30 4.00E-21-6.04E-07 4.97E-07 1.07E-07 6.73E-17 2.45E+08
  1.00E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  1.00E+07-1.17E-02-1.26E-04-2.43E-04-6.20E-28 4.22E+09-2.65E-35-6.26E-21-1.36E-11-1.90E-10-2.14E-06-4.36E-17 2.12E+08

     Z        SO4AER  
  0.00E+00-3.06E+07
  1.00E+05-5.26E+08
  2.00E+05-9.97E+08
  3.00E+05-1.10E+09
  4.00E+05-1.08E+09
  5.00E+05-9.87E+08
  6.00E+05-8.45E+08
  7.00E+05-6.64E+08
  8.00E+05-4.49E+08
  9.00E+05-2.28E+08
  1.00E+06-6.06E+07
  1.10E+06-2.31E+07
  1.20E+06-3.30E+06
  1.30E+06-3.31E+05
  1.40E+06-2.37E+04
  1.50E+06-1.32E+03
  1.60E+06-6.26E+01
  1.70E+06-2.34E+00
  1.80E+06-9.31E-09
  1.90E+06-1.02E-08
  2.00E+06-9.31E-09
  2.10E+06-7.92E-09
  2.20E+06-6.52E-09
  2.30E+06-1.16E-09
  2.40E+06 2.33E-10
  2.50E+06-4.66E-10
  2.60E+06 1.40E-09
  2.70E+06 6.98E-10
  2.80E+06-1.16E-10
  2.90E+06-1.28E-09
  3.00E+06-3.49E-10
  3.10E+06 0.00E+00
  3.20E+06-4.66E-10
  3.30E+06 6.40E-10
  3.40E+06 3.49E-10
  3.50E+06 4.07E-10
  3.60E+06 1.16E-10
  3.70E+06 1.16E-10
  3.80E+06-2.62E-10
  3.90E+06-2.33E-10
  4.00E+06-2.04E-10
  4.10E+06-1.16E-10
  4.20E+06 2.91E-11
  4.30E+06 2.91E-11
  4.40E+06 7.28E-11
  4.50E+06 0.00E+00
  4.60E+06 1.46E-11
  4.70E+06-2.91E-11
  4.80E+06-7.28E-12
  4.90E+06 0.00E+00
  5.00E+06 2.12E+02
  5.10E+06 8.73E+01
  5.20E+06 4.17E+01
  5.30E+06 3.43E+01
  5.40E+06 3.07E+01
  5.50E+06 1.98E+01
  5.60E+06 4.79E+00
  5.70E+06 2.08E+00
  5.80E+06 2.98E+00
  5.90E+06 6.08E-01
  6.00E+06-3.64E-01
  6.10E+06-2.36E-01
  6.20E+06-2.31E-01
  6.30E+06-1.92E-01
  6.40E+06-6.55E-02
  6.50E+06-4.61E-02
  6.60E+06-2.85E-02
  6.70E+06-1.56E-02
  6.80E+06-7.86E-03
  6.90E+06-3.63E-03
  7.00E+06-1.54E-03
  7.10E+06-6.07E-04
  7.20E+06-1.58E-04
  7.30E+06-6.30E-05
  7.40E+06-1.94E-05
  7.50E+06-4.23E-06
  7.60E+06-6.45E-07
  7.70E+06-6.63E-08
  7.80E+06-4.36E-09
  7.90E+06-1.72E-10
  8.00E+06-3.78E-12
  8.10E+06-4.21E-14
  8.20E+06-2.14E-16
  8.30E+06-4.38E-19
  8.40E+06-3.12E-22
  8.50E+06-6.53E-26
  8.60E+06-3.29E-30
  8.70E+06-3.15E-35
  8.80E+06-4.38E-41
  8.90E+06-6.41E-48
  9.00E+06-6.83E-56
  9.10E+06-3.43E-65
  9.20E+06-4.91E-76
  9.30E+06-7.49E-85
  9.40E+06-7.49E-85
  9.50E+06-7.49E-85
  9.60E+06-7.49E-85
  9.70E+06-7.49E-85
  9.80E+06-7.49E-85
  9.90E+06-7.49E-85
  1.00E+07 0.00E+00
  1.00E+07-7.49E-85

 RAINOUT RATE, PHIDEP, TLOSS AND LOWER B.C.

 FOLLOWED BY TP, TL, FUP, FLOW, CON


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
           8.31E+07 0.00E+00 0.00E+00 1.01E+08 2.83E+08 7.97E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 1.90E+03 2.99E+08
           4.59E+07 3.31E+04 0.00E+00 1.30E+08 1.16E+09 3.79E+09 4.18E+09 3.02E+02 1.56E+06 0.00E+00 0.00E+00 1.45E+08
           1.29E+08 3.31E+04 4.27E+08 2.31E+08 1.44E+09 1.18E+10 4.18E+09 3.02E+02 1.56E+06 0.00E+00 1.90E+03 4.44E+08
              0        0        1        0        0        0        0        0        0        2        2        0

           1.30E+11 4.80E+14 4.57E+12 9.02E+12 9.30E+12 1.02E+12 4.76E+14 5.46E+12 2.05E+09 0.00E+00 2.99E+11 8.22E+10
           1.30E+11 4.80E+14 4.35E+12 9.02E+12 9.29E+12 1.02E+12 4.76E+14 5.46E+12 2.03E+09 1.14E+11 5.20E+11 8.20E+10
           1.43E-07-8.66E+09 5.82E+02 1.14E-02-1.21E-04 1.33E-18 1.26E-02 6.95E+06 1.97E+07 3.62E-04-2.12E+08 5.48E-17
          -4.94E+07-2.74E+08-4.27E+08-5.65E+07-1.22E+09-3.87E+09-4.23E+09 9.08E+06-1.64E+06 1.14E+11 2.21E+11-1.51E+08
          -3.38E+06 6.33E+10 2.26E+11 5.35E+08-6.62E+07-7.92E+07-6.22E+10 2.31E+08-7.11E+04-9.55E+06-1.76E+07-5.89E+06

     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    
           2.29E+07 3.33E+04 9.07E-02 2.73E+00 2.86E+05 2.13E+08 1.39E+06 3.24E-01 1.15E+04 0.00E+00 0.00E+00 0.00E+00
           5.31E+07 0.00E+00 7.32E+04 5.25E+05 1.09E+05 8.30E+07 1.23E+05 1.21E+05 9.68E+00 4.33E+03 0.00E+00 6.09E+09
           7.60E+07 3.33E+04 7.32E+04 5.25E+05 3.95E+05 2.96E+08 1.51E+06 1.21E+05 1.15E+04 4.33E+03 0.00E+00 6.09E+09
              0        2        0        0        0        0        0        0        0        0        1        0

           1.94E+11 1.46E+07 1.20E+11 2.27E+11 6.24E+08 1.08E+10 3.43E+09 6.88E+10 4.77E+07 2.74E+12 0.00E+00 3.55E+12
           1.94E+11 1.02E+09 1.20E+11 2.27E+11 6.24E+08 1.07E+10 3.43E+09 6.88E+10 4.77E+07 2.74E+12 1.62E+10 3.55E+12
           5.51E-18 4.78E-11-3.33E-06-2.73E-07-4.21E-19-2.85E-25-2.39E-27-3.87E-14-4.17E-35-1.01E-27 2.94E-15-8.63E-19
          -5.42E+07 1.01E+09-1.72E+05-5.72E+05-1.09E+05-8.30E+07-1.44E+05-8.20E+04 1.33E+00 9.03E+06 1.62E+10-6.02E+09
          -1.10E+06-9.06E+04 1.35E+04 2.92E+05 1.58E+02-4.00E+05-5.68E+04 7.53E+06-3.97E+03-1.05E+08 5.41E+05 7.25E+05

     Z        CL       CLO      HCL      CLONO2   O2       H2S      HS       SO       SO2      H2SO4    HSO      CO2     
