   5.15E+06 1.60E-06 4.08E-05 4.73E-07 7.91E-05 1.32E-06 5.30E-03 2.41E-04 8.75E-06 2.23E-06 1.87E-05 9.05E-08
   5.45E+06 2.25E-06 4.09E-05 4.83E-07 8.03E-05 1.41E-06 5.30E-03 2.42E-04 8.91E-06 2.31E-06 1.90E-05 9.70E-08
   5.75E+06 2.84E-06 4.09E-05 4.92E-07 8.13E-05 1.49E-06 5.30E-03 2.43E-04 9.05E-06 2.39E-06 1.94E-05 1.03E-07
   6.05E+06 3.33E-06 4.09E-05 5.00E-07 8.23E-05 1.57E-06 5.30E-03 2.43E-04 9.17E-06 2.45E-06 1.97E-05 1.08E-07
   6.35E+06 3.72E-06 4.10E-05 5.07E-07 8.30E-05 1.63E-06 5.30E-03 2.44E-04 9.27E-06 2.51E-06 1.99E-05 1.13E-07
   6.65E+06 3.99E-06 4.10E-05 5.13E-07 8.37E-05 1.69E-06 5.30E-03 2.44E-04 9.35E-06 2.56E-06 2.01E-05 1.18E-07
   6.95E+06 4.19E-06 4.10E-05 5.18E-07 8.43E-05 1.73E-06 5.30E-03 2.45E-04 9.42E-06 2.60E-06 2.03E-05 1.21E-07
   7.25E+06 4.34E-06 4.10E-05 5.22E-07 8.48E-05 1.77E-06 5.30E-03 2.45E-04 9.47E-06 2.63E-06 2.05E-05 1.24E-07
   7.55E+06 4.46E-06 4.10E-05 5.25E-07 8.52E-05 1.80E-06 5.30E-03 2.46E-04 9.50E-06 2.64E-06 2.05E-05 1.25E-07
   7.85E+06 4.55E-06 4.10E-05 5.28E-07 8.54E-05 1.82E-06 5.30E-03 2.46E-04 9.52E-06 2.65E-06 2.06E-05 1.27E-07
   8.15E+06 4.63E-06 4.11E-05 5.29E-07 8.56E-05 1.83E-06 5.30E-03 2.46E-04 9.53E-06 2.66E-06 2.06E-05 1.27E-07
   8.45E+06 4.69E-06 4.11E-05 5.30E-07 8.57E-05 1.84E-06 5.30E-03 2.46E-04 9.54E-06 2.67E-06 2.06E-05 1.28E-07
   8.75E+06 4.73E-06 4.11E-05 5.31E-07 8.58E-05 1.84E-06 5.30E-03 2.46E-04 9.54E-06 2.67E-06 2.07E-05 1.28E-07
   9.05E+06 4.76E-06 4.11E-05 5.31E-07 8.58E-05 1.84E-06 5.30E-03 2.46E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07
   9.35E+06 4.78E-06 4.11E-05 5.31E-07 8.58E-05 1.84E-06 5.30E-03 2.46E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07
   9.65E+06 4.79E-06 4.11E-05 5.31E-07 8.58E-05 1.84E-06 5.30E-03 2.46E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07
   9.95E+06 4.80E-06 4.11E-05 5.31E-07 8.58E-05 1.84E-06 5.30E-03 2.46E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07

     Z      PMCCL3   PCL2     PHOCL    PNOCL    PCLONO   PCLONO2  PCLO2    PHCL
   5.00E+04 2.57E-07 1.66E-03 1.87E-04 1.33E-03 3.23E-03 4.78E-05 2.13E-09 4.95E-09
   3.50E+05 4.77E-07 1.83E-03 2.12E-04 1.47E-03 3.66E-03 5.49E-05 3.00E-09 1.09E-08
   6.50E+05 8.09E-07 1.70E-03 2.81E-04 2.44E-03 4.75E-03 4.01E-04 2.76E-03 8.04E-07
   9.50E+05 1.23E-06 1.93E-03 2.30E-04 1.61E-03 3.98E-03 6.51E-05 1.82E-08 3.71E-08
   1.25E+06 1.86E-06 1.94E-03 2.34E-04 1.68E-03 4.05E-03 7.32E-05 1.06E-07 5.93E-08
   1.55E+06 3.20E-06 1.95E-03 2.42E-04 1.84E-03 4.21E-03 9.68E-05 2.41E-06 1.07E-07
   1.85E+06 5.12E-06 1.96E-03 2.56E-04 2.11E-03 4.51E-03 1.56E-04 7.29E-05 1.76E-07
   2.15E+06 6.63E-06 1.98E-03 2.76E-04 2.36E-03 4.85E-03 2.51E-04 7.00E-04 2.36E-07
   2.45E+06 7.49E-06 1.98E-03 2.95E-04 2.51E-03 5.09E-03 3.30E-04 1.64E-03 2.83E-07
   2.75E+06 8.06E-06 1.98E-03 3.05E-04 2.58E-03 5.21E-03 3.71E-04 2.22E-03 3.25E-07
   3.05E+06 8.50E-06 1.98E-03 3.10E-04 2.61E-03 5.27E-03 3.92E-04 2.51E-03 3.69E-07
   3.35E+06 8.88E-06 1.98E-03 3.12E-04 2.63E-03 5.30E-03 4.01E-04 2.66E-03 4.14E-07
   3.65E+06 9.20E-06 1.98E-03 3.13E-04 2.64E-03 5.31E-03 4.06E-04 2.72E-03 4.59E-07
   3.95E+06 9.48E-06 1.98E-03 3.14E-04 2.65E-03 5.32E-03 4.08E-04 2.75E-03 5.02E-07
   4.25E+06 9.72E-06 1.98E-03 3.14E-04 2.65E-03 5.32E-03 4.09E-04 2.76E-03 5.41E-07
   4.55E+06 9.92E-06 1.98E-03 3.14E-04 2.65E-03 5.32E-03 4.09E-04 2.76E-03 5.76E-07
   4.85E+06 1.01E-05 1.98E-03 3.14E-04 2.65E-03 5.32E-03 4.09E-04 2.77E-03 6.09E-07
   5.15E+06 1.03E-05 1.98E-03 3.14E-04 2.65E-03 5.33E-03 4.09E-04 2.77E-03 6.40E-07
   5.45E+06 1.04E-05 1.98E-03 3.14E-04 2.65E-03 5.33E-03 4.09E-04 2.77E-03 6.70E-07
   5.75E+06 1.05E-05 1.98E-03 3.14E-04 2.65E-03 5.33E-03 4.09E-04 2.77E-03 6.97E-07
   6.05E+06 1.06E-05 1.98E-03 3.14E-04 2.65E-03 5.33E-03 4.09E-04 2.77E-03 7.21E-07
   6.35E+06 1.07E-05 1.98E-03 3.14E-04 2.65E-03 5.33E-03 4.09E-04 2.77E-03 7.42E-07
   6.65E+06 1.08E-05 1.98E-03 3.14E-04 2.65E-03 5.33E-03 4.09E-04 2.77E-03 7.61E-07
   6.95E+06 1.08E-05 1.98E-03 3.14E-04 2.65E-03 5.33E-03 4.09E-04 2.77E-03 7.76E-07
   7.25E+06 1.09E-05 1.98E-03 3.14E-04 2.65E-03 5.33E-03 4.09E-04 2.77E-03 7.86E-07
   7.55E+06 1.09E-05 1.98E-03 3.14E-04 2.65E-03 5.33E-03 4.09E-04 2.77E-03 7.94E-07
   7.85E+06 1.09E-05 1.98E-03 3.14E-04 2.65E-03 5.33E-03 4.09E-04 2.77E-03 7.98E-07
   8.15E+06 1.09E-05 1.98E-03 3.14E-04 2.65E-03 5.33E-03 4.09E-04 2.77E-03 8.01E-07
   8.45E+06 1.09E-05 1.98E-03 3.14E-04 2.65E-03 5.33E-03 4.09E-04 2.77E-03 8.02E-07
   8.75E+06 1.09E-05 1.98E-03 3.14E-04 2.65E-03 5.33E-03 4.09E-04 2.77E-03 8.03E-07
   9.05E+06 1.09E-05 1.98E-03 3.14E-04 2.65E-03 5.33E-03 4.09E-04 2.77E-03 8.03E-07
   9.35E+06 1.09E-05 1.98E-03 3.14E-04 2.65E-03 5.33E-03 4.09E-04 2.77E-03 8.04E-07
   9.65E+06 1.09E-05 1.98E-03 3.14E-04 2.65E-03 5.33E-03 4.09E-04 2.77E-03 8.04E-07
   9.95E+06 1.09E-05 1.98E-03 3.14E-04 2.65E-03 5.33E-03 4.09E-04 2.77E-03 8.04E-07

     Z      PNO3     PN2O5    PCL2O2   PSO2     PH2S     PSO21    PSO23    PH2SO4
   5.00E+04 2.25E-02 3.17E-05 9.93E-04 6.89E-07 1.03E-06 8.92E-05 4.53E-07 1.26E-09
   3.50E+05 2.28E-02 3.90E-05 1.14E-03 1.20E-06 1.92E-06 1.13E-04 5.19E-07 2.96E-09
   6.50E+05 2.25E-02 3.18E-04 3.26E-03 1.94E-06 3.36E-06 1.33E-04 5.73E-07 6.50E-09
   9.50E+05 2.28E-02 5.07E-05 1.26E-03 3.01E-06 5.41E-06 1.53E-04 6.22E-07 1.21E-08
   1.25E+06 2.27E-02 6.08E-05 1.31E-03 5.03E-06 9.21E-06 1.80E-04 6.69E-07 2.19E-08
   1.55E+06 2.26E-02 8.71E-05 1.42E-03 1.07E-05 1.99E-05 2.42E-04 7.09E-07 4.82E-08
   1.85E+06 2.25E-02 1.40E-04 1.70E-03 2.17E-05 4.31E-05 3.80E-04 7.40E-07 9.98E-08
   2.15E+06 2.25E-02 2.11E-04 2.24E-03 3.34E-05 7.27E-05 5.75E-04 7.61E-07 1.59E-07
   2.45E+06 2.25E-02 2.67E-04 2.81E-03 4.08E-05 9.53E-05 7.41E-04 7.76E-07 2.08E-07
   2.75E+06 2.25E-02 2.96E-04 3.13E-03 4.49E-05 1.10E-04 8.52E-04 7.85E-07 2.51E-07
   3.05E+06 2.25E-02 3.10E-04 3.30E-03 4.74E-05 1.18E-04 9.23E-04 7.92E-07 2.92E-07
   3.35E+06 2.25E-02 3.17E-04 3.38E-03 4.89E-05 1.24E-04 9.66E-04 7.95E-07 3.33E-07
   3.65E+06 2.25E-02 3.20E-04 3.42E-03 5.00E-05 1.28E-04 9.89E-04 7.98E-07 3.76E-07
   3.95E+06 2.25E-02 3.22E-04 3.43E-03 5.07E-05 1.30E-04 1.00E-03 7.99E-07 4.19E-07
   4.25E+06 2.25E-02 3.22E-04 3.44E-03 5.14E-05 1.31E-04 1.01E-03 8.00E-07 4.61E-07
   4.55E+06 2.25E-02 3.22E-04 3.44E-03 5.22E-05 1.33E-04 1.01E-03 8.01E-07 5.01E-07
   4.85E+06 2.25E-02 3.23E-04 3.44E-03 5.33E-05 1.33E-04 1.01E-03 8.01E-07 5.40E-07
   5.15E+06 2.25E-02 3.23E-04 3.44E-03 5.44E-05 1.34E-04 1.01E-03 8.01E-07 5.75E-07
   5.45E+06 2.25E-02 3.23E-04 3.44E-03 5.55E-05 1.35E-04 1.01E-03 8.02E-07 6.09E-07
   5.75E+06 2.25E-02 3.23E-04 3.44E-03 5.65E-05 1.35E-04 1.01E-03 8.02E-07 6.40E-07
   6.05E+06 2.25E-02 3.23E-04 3.44E-03 5.74E-05 1.36E-04 1.01E-03 8.02E-07 6.69E-07
   6.35E+06 2.25E-02 3.23E-04 3.44E-03 5.80E-05 1.36E-04 1.01E-03 8.02E-07 6.96E-07
   6.65E+06 2.25E-02 3.23E-04 3.44E-03 5.85E-05 1.36E-04 1.01E-03 8.02E-07 7.21E-07
   6.95E+06 2.25E-02 3.23E-04 3.44E-03 5.89E-05 1.36E-04 1.01E-03 8.02E-07 7.43E-07
   7.25E+06 2.25E-02 3.23E-04 3.44E-03 5.92E-05 1.37E-04 1.01E-03 8.02E-07 7.61E-07
   7.55E+06 2.25E-02 3.23E-04 3.44E-03 5.94E-05 1.37E-04 1.01E-03 8.02E-07 7.76E-07
   7.85E+06 2.25E-02 3.23E-04 3.44E-03 5.96E-05 1.37E-04 1.01E-03 8.02E-07 7.87E-07
   8.15E+06 2.25E-02 3.23E-04 3.44E-03 5.97E-05 1.37E-04 1.01E-03 8.02E-07 7.94E-07
   8.45E+06 2.25E-02 3.23E-04 3.44E-03 5.99E-05 1.37E-04 1.01E-03 8.02E-07 7.99E-07
   8.75E+06 2.25E-02 3.23E-04 3.44E-03 6.00E-05 1.37E-04 1.01E-03 8.02E-07 8.01E-07
   9.05E+06 2.25E-02 3.23E-04 3.44E-03 6.01E-05 1.37E-04 1.01E-03 8.02E-07 8.02E-07
   9.35E+06 2.25E-02 3.23E-04 3.44E-03 6.02E-05 1.37E-04 1.01E-03 8.02E-07 8.03E-07
   9.65E+06 2.25E-02 3.23E-04 3.44E-03 6.03E-05 1.37E-04 1.01E-03 8.02E-07 8.03E-07
   9.95E+06 2.25E-02 3.23E-04 3.44E-03 6.03E-05 1.37E-04 1.01E-03 8.02E-07 8.04E-07
 N = 690  EMAX = 6.67E-06 FOR SO2     AT Z = 1.95E+06 U = 5.53E-18 RHS = 3.69E-23  DT = 1.99E+17  TIME = 5.00E+17
 
 BEFOREOUT
 N=                   690 NN=                 10000 SN=  0.000000000000000E+000 
 NS=                     0

 TIME = 0.5000E+18     TIMEY =   1.5855E+10 YEARS

 NPHOT =***

 MIXING RATIOS OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
  5.00E+04 7.59E-11 2.67E-15 1.13E-02 1.80E-13 1.50E-11 1.20E-09 9.74E-09 9.40E-19 8.47E-08 4.09E-07 3.17E-08 8.86E-10
  1.50E+05 8.11E-11 4.31E-15 6.98E-03 2.24E-13 1.48E-11 1.16E-09 1.33E-08 9.94E-19 8.48E-08 4.05E-07 2.50E-08 8.98E-10
  2.50E+05 8.24E-11 7.50E-15 4.15E-03 2.78E-13 1.47E-11 1.06E-09 1.98E-08 1.07E-18 8.49E-08 4.02E-07 2.00E-08 8.61E-10
  3.50E+05 7.83E-11 1.30E-14 2.26E-03 3.22E-13 1.39E-11 9.25E-10 2.93E-08 1.09E-18 8.51E-08 3.99E-07 1.62E-08 7.70E-10
  5.50E+05 6.38E-11 3.80E-14 7.83E-04 4.46E-13 1.35E-11 6.66E-10 5.87E-08 1.30E-18 8.55E-08 3.94E-07 1.13E-08 5.50E-10
  7.50E+05 4.16E-11 9.37E-14 1.66E-04 4.22E-13 9.95E-12 3.97E-10 1.04E-07 1.05E-18 8.59E-08 3.92E-07 8.99E-09 3.22E-10
  9.50E+05 2.22E-11 1.88E-13 1.30E-05 2.74E-13 4.77E-12 1.78E-10 1.62E-07 5.30E-19 8.62E-08 3.90E-07 8.07E-09 1.48E-10
  1.15E+06 8.93E-12 4.49E-13 9.33E-07 2.08E-13 2.45E-12 5.14E-11 2.74E-07 3.56E-19 8.67E-08 3.88E-07 7.61E-09 4.59E-11
  1.35E+06 7.45E-12 1.84E-12 9.58E-07 3.38E-13 3.42E-12 3.80E-11 5.56E-07 8.00E-19 8.85E-08 3.75E-07 7.52E-09 3.53E-11
  1.55E+06 9.17E-12 5.56E-12 1.02E-06 7.16E-13 5.85E-12 5.71E-11 7.85E-07 2.81E-18 9.26E-08 3.40E-07 8.60E-09 3.90E-11
  1.75E+06 1.02E-11 1.26E-11 1.12E-06 1.56E-12 9.11E-12 6.83E-11 7.54E-07 1.07E-17 9.83E-08 2.88E-07 9.99E-09 3.27E-11
  1.95E+06 1.04E-11 2.59E-11 1.23E-06 3.39E-12 1.23E-11 6.08E-11 5.75E-07 4.01E-17 1.05E-07 2.29E-07 1.05E-08 2.19E-11
  2.15E+06 9.94E-12 5.04E-11 1.33E-06 7.00E-12 1.45E-11 4.27E-11 3.61E-07 1.50E-16 1.12E-07 1.76E-07 1.04E-08 1.29E-11
  2.35E+06 9.12E-12 9.13E-11 1.40E-06 1.27E-11 1.63E-11 3.11E-11 2.20E-07 5.31E-16 1.21E-07 1.33E-07 1.07E-08 7.90E-12
  2.55E+06 8.05E-12 1.59E-10 1.46E-06 2.08E-11 1.91E-11 2.69E-11 1.49E-07 1.79E-15 1.34E-07 1.01E-07 1.15E-08 5.35E-12
  2.75E+06 6.89E-12 2.71E-10 1.49E-06 3.23E-11 2.37E-11 2.68E-11 1.09E-07 5.89E-15 1.50E-07 7.68E-08 1.29E-08 3.90E-12
  2.95E+06 5.75E-12 4.54E-10 1.50E-06 4.84E-11 3.06E-11 2.95E-11 8.38E-08 1.89E-14 1.73E-07 5.92E-08 1.48E-08 2.95E-12
  3.15E+06 4.67E-12 7.41E-10 1.49E-06 7.04E-11 4.06E-11 3.47E-11 6.58E-08 5.87E-14 2.02E-07 4.62E-08 1.74E-08 2.25E-12
  3.35E+06 3.68E-12 1.15E-09 1.47E-06 9.94E-11 5.44E-11 4.23E-11 5.09E-08 1.71E-13 2.40E-07 3.66E-08 2.08E-08 1.69E-12
  3.55E+06 2.83E-12 1.67E-09 1.44E-06 1.37E-10 7.28E-11 5.26E-11 3.77E-08 4.58E-13 2.87E-07 2.91E-08 2.56E-08 1.23E-12
  3.75E+06 2.30E-12 2.24E-09 1.39E-06 1.86E-10 9.79E-11 6.70E-11 2.63E-08 1.14E-12 3.44E-07 2.29E-08 3.29E-08 8.60E-13
  3.95E+06 2.46E-12 2.79E-09 1.34E-06 2.58E-10 1.36E-10 9.13E-11 1.73E-08 2.72E-12 4.10E-07 1.75E-08 4.56E-08 5.67E-13
  4.15E+06 3.58E-12 3.27E-09 1.27E-06 3.71E-10 1.99E-10 1.36E-10 1.08E-08 6.48E-12 4.87E-07 1.25E-08 6.94E-08 3.50E-13
  4.35E+06 5.09E-12 3.79E-09 1.19E-06 5.42E-10 2.97E-10 2.13E-10 6.68E-09 1.57E-11 5.75E-07 8.28E-09 1.11E-07 2.04E-13
  4.55E+06 6.02E-12 4.56E-09 1.09E-06 7.73E-10 4.34E-10 3.21E-10 4.29E-09 3.84E-11 6.74E-07 5.07E-09 1.78E-07 1.14E-13
  4.75E+06 5.92E-12 5.80E-09 9.83E-07 1.06E-09 6.01E-10 4.47E-10 2.91E-09 9.36E-11 7.83E-07 2.90E-09 2.81E-07 6.02E-14
  4.95E+06 5.05E-12 7.78E-09 8.61E-07 1.37E-09 7.81E-10 5.62E-10 2.08E-09 2.24E-10 9.05E-07 1.56E-09 4.42E-07 3.02E-14
  5.15E+06 3.91E-12 1.10E-08 7.29E-07 1.68E-09 9.50E-10 6.32E-10 1.55E-09 5.26E-10 1.04E-06 8.17E-10 7.05E-07 1.45E-14
  5.35E+06 2.92E-12 1.62E-08 5.94E-07 1.97E-09 1.08E-09 6.32E-10 1.21E-09 1.21E-09 1.17E-06 4.27E-10 1.14E-06 6.76E-15
  5.55E+06 2.15E-12 2.56E-08 4.62E-07 2.17E-09 1.14E-09 5.50E-10 1.00E-09 2.76E-09 1.30E-06 2.26E-10 1.87E-06 3.01E-15
  5.75E+06 1.61E-12 4.52E-08 3.42E-07 2.22E-09 1.09E-09 4.01E-10 9.07E-10 6.35E-09 1.41E-06 1.23E-10 2.99E-06 1.22E-15
  5.95E+06 1.22E-12 9.19E-08 2.42E-07 2.09E-09 9.39E-10 2.43E-10 9.16E-10 1.52E-08 1.51E-06 6.92E-11 4.58E-06 4.19E-16
  6.15E+06 8.73E-13 5.25E-07 1.61E-07 1.25E-09 5.13E-10 8.60E-11 2.11E-09 6.09E-08 1.57E-06 4.05E-11 6.63E-06 9.50E-17
  6.35E+06 2.41E-13 8.47E-06 9.94E-08 2.24E-10 6.59E-11 1.27E-11 1.35E-08 1.56E-07 1.58E-06 2.48E-11 8.84E-06 1.73E-17
  6.55E+06 5.81E-14 3.66E-05 6.24E-08 1.01E-10 1.63E-11 1.97E-12 3.01E-08 2.27E-07 1.58E-06 1.60E-11 1.10E-05 3.60E-18
  6.75E+06 2.22E-14 9.32E-05 4.02E-08 5.79E-11 5.62E-12 3.31E-13 4.34E-08 2.73E-07 1.58E-06 1.07E-11 1.30E-05 8.65E-19
  6.95E+06 1.14E-14 1.80E-04 2.68E-08 3.49E-11 2.33E-12 6.09E-14 4.88E-08 3.03E-07 1.58E-06 7.45E-12 1.50E-05 2.37E-19
  7.15E+06 7.17E-15 2.91E-04 1.86E-08 2.10E-11 1.09E-12 1.26E-14 4.62E-08 3.23E-07 1.57E-06 5.43E-12 1.69E-05 7.43E-20
  7.35E+06 5.02E-15 4.33E-04 1.32E-08 1.24E-11 5.44E-13 2.84E-15 3.95E-08 3.37E-07 1.57E-06 4.06E-12 1.89E-05 2.53E-20
  7.55E+06 3.65E-15 6.17E-04 9.27E-09 7.11E-12 2.76E-13 6.34E-16 3.16E-08 3.48E-07 1.57E-06 3.03E-12 2.13E-05 8.70E-21
  7.75E+06 2.74E-15 8.45E-04 6.45E-09 3.95E-12 1.42E-13 1.42E-16 2.36E-08 3.57E-07 1.57E-06 2.26E-12 2.41E-05 3.01E-21
  7.95E+06 2.13E-15 1.11E-03 4.45E-09 2.13E-12 7.45E-14 3.19E-17 1.65E-08 3.63E-07 1.56E-06 1.68E-12 2.74E-05 1.04E-21
  8.15E+06 1.71E-15 1.42E-03 3.05E-09 1.11E-12 3.95E-14 7.34E-18 1.08E-08 3.69E-07 1.56E-06 1.25E-12 3.11E-05 3.66E-22
  8.35E+06 1.42E-15 1.75E-03 2.08E-09 5.67E-13 2.12E-14 1.73E-18 6.62E-09 3.73E-07 1.56E-06 9.33E-13 3.53E-05 1.30E-22
  8.55E+06 1.22E-15 2.08E-03 1.42E-09 2.83E-13 1.15E-14 4.24E-19 3.85E-09 3.76E-07 1.55E-06 6.98E-13 3.97E-05 4.64E-23
  8.75E+06 1.07E-15 2.41E-03 9.65E-10 1.40E-13 6.32E-15 1.08E-19 2.13E-09 3.78E-07 1.55E-06 5.24E-13 4.44E-05 1.68E-23
  8.95E+06 9.73E-16 2.73E-03 6.61E-10 6.91E-14 3.50E-15 2.85E-20 1.13E-09 3.80E-07 1.54E-06 3.97E-13 4.91E-05 6.20E-24
  9.15E+06 9.03E-16 3.04E-03 4.57E-10 3.51E-14 1.95E-15 7.89E-21 5.82E-10 3.80E-07 1.54E-06 3.03E-13 5.37E-05 2.32E-24
  9.35E+06 8.58E-16 3.35E-03 3.21E-10 1.90E-14 1.09E-15 2.29E-21 2.93E-10 3.80E-07 1.53E-06 2.36E-13 5.81E-05 8.88E-25
  9.55E+06 8.37E-16 3.66E-03 2.32E-10 1.15E-14 6.07E-16 7.00E-22 1.45E-10 3.79E-07 1.52E-06 1.87E-13 6.22E-05 3.48E-25
  9.75E+06 8.44E-16 3.99E-03 1.76E-10 7.97E-15 3.35E-16 2.34E-22 7.07E-11 3.78E-07 1.51E-06 1.54E-13 6.59E-05 1.45E-25
  9.95E+06 8.84E-16 4.35E-03 1.46E-10 6.34E-15 1.81E-16 1.10E-22 3.42E-11 3.75E-07 1.49E-06 1.34E-13 6.93E-05 7.87E-26
     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  

 TP, TL
           9.64E+10 1.45E+15 6.56E+11 2.64E+12 2.24E+12 1.90E+11 1.45E+15 1.73E+12 2.33E+10 0.00E+00 2.15E+11 2.74E+11
           9.60E+10 1.45E+15 4.93E+11 2.64E+12 2.24E+12 1.84E+11 1.45E+15 1.73E+12 2.26E+10 1.14E+11 4.36E+11 2.70E+11

     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    
  5.00E+04 9.58E-12 4.58E-09 1.45E-13 4.18E-13 2.91E-15 6.74E-12 1.27E-14 6.50E-16 2.00E-19 2.19E-20 5.00E-10 2.19E-12
  1.50E+05 1.07E-11 4.54E-09 1.83E-13 5.18E-13 4.09E-15 1.02E-11 3.44E-14 1.22E-15 7.55E-19 1.41E-19 4.69E-10 3.75E-12
  2.50E+05 1.15E-11 4.49E-09 2.25E-13 6.52E-13 5.58E-15 1.45E-11 9.82E-14 2.35E-15 3.10E-18 1.04E-18 4.42E-10 6.72E-12
  3.50E+05 1.14E-11 4.45E-09 2.74E-13 8.10E-13 6.97E-15 1.86E-11 2.73E-13 4.20E-15 1.27E-17 7.07E-18 4.19E-10 1.12E-11
  5.50E+05 1.04E-11 4.34E-09 3.53E-13 1.12E-12 9.43E-15 2.47E-11 1.28E-12 9.10E-15 1.11E-16 1.35E-16 3.81E-10 2.42E-11
  7.50E+05 7.09E-12 4.23E-09 4.67E-13 1.40E-12 9.15E-15 2.41E-11 3.86E-12 1.65E-14 1.12E-15 2.41E-15 3.60E-10 3.17E-11
  9.50E+05 3.62E-12 4.11E-09 7.95E-13 1.96E-12 8.18E-15 1.85E-11 4.43E-12 3.29E-14 1.40E-14 7.74E-14 3.52E-10 2.64E-11
  1.15E+06 1.60E-12 3.88E-09 1.19E-12 2.69E-12 7.06E-15 1.25E-11 3.06E-12 5.46E-14 3.36E-14 7.46E-13 3.39E-10 2.05E-11
  1.35E+06 1.74E-12 3.08E-09 1.14E-12 3.45E-12 6.58E-15 1.06E-11 2.68E-12 7.49E-14 3.64E-14 1.58E-12 2.95E-10 3.91E-11
  1.55E+06 2.20E-12 1.76E-09 1.44E-12 4.59E-12 1.04E-14 1.16E-11 2.47E-12 9.77E-14 3.47E-14 2.76E-12 2.09E-10 8.37E-11
  1.75E+06 2.42E-12 7.36E-10 2.49E-12 6.39E-12 2.28E-14 1.37E-11 2.04E-12 1.09E-13 2.78E-14 3.06E-12 1.20E-10 1.32E-10
  1.95E+06 2.50E-12 2.59E-10 4.21E-12 7.67E-12 4.79E-14 1.51E-11 1.25E-12 9.33E-14 1.48E-14 2.45E-12 5.80E-11 1.57E-10
  2.15E+06 2.52E-12 9.40E-11 6.08E-12 7.41E-12 8.11E-14 1.40E-11 5.56E-13 5.98E-14 4.91E-15 1.50E-12 2.53E-11 1.45E-10
  2.35E+06 2.48E-12 3.98E-11 7.69E-12 6.05E-12 1.04E-13 1.05E-11 2.20E-13 3.05E-14 1.18E-15 7.47E-13 1.05E-11 1.15E-10
  2.55E+06 2.34E-12 1.98E-11 8.78E-12 4.35E-12 1.08E-13 6.65E-12 8.71E-14 1.37E-14 2.34E-16 3.30E-13 4.39E-12 8.92E-11
  2.75E+06 2.14E-12 1.10E-11 9.20E-12 2.80E-12 9.70E-14 3.64E-12 3.41E-14 5.74E-15 3.97E-17 1.34E-13 1.85E-12 6.92E-11
  2.95E+06 1.88E-12 6.55E-12 9.06E-12 1.63E-12 7.84E-14 1.76E-12 1.30E-14 2.34E-15 5.99E-18 4.84E-14 8.08E-13 5.27E-11
  3.15E+06 1.57E-12 4.00E-12 8.56E-12 8.89E-13 5.88E-14 7.71E-13 4.86E-15 9.37E-16 8.31E-19 1.51E-14 3.68E-13 3.83E-11
  3.35E+06 1.25E-12 2.46E-12 7.94E-12 4.79E-13 4.19E-14 3.25E-13 1.86E-15 3.79E-16 1.14E-19 3.98E-15 1.79E-13 2.59E-11
  3.55E+06 9.36E-13 1.50E-12 7.38E-12 2.78E-13 2.91E-14 1.43E-13 7.73E-16 1.62E-16 1.79E-20 8.93E-16 9.35E-14 1.62E-11
  3.75E+06 6.66E-13 9.08E-13 6.95E-12 1.87E-13 2.02E-14 7.16E-14 3.79E-16 7.81E-17 3.61E-21 1.75E-16 5.35E-14 9.70E-12
  3.95E+06 4.38E-13 5.50E-13 6.65E-12 1.53E-13 1.45E-14 4.40E-14 2.30E-16 4.42E-17 1.03E-21 3.09E-17 3.31E-14 5.72E-12
  4.15E+06 2.63E-13 3.35E-13 6.44E-12 1.49E-13 1.09E-14 3.32E-14 1.73E-16 2.97E-17 4.19E-22 4.99E-18 2.18E-14 3.41E-12
  4.35E+06 1.48E-13 2.05E-13 6.28E-12 1.58E-13 8.39E-15 2.77E-14 1.44E-16 2.23E-17 2.05E-22 7.72E-19 1.52E-14 2.03E-12
  4.55E+06 7.94E-14 1.26E-13 6.16E-12 1.67E-13 6.33E-15 2.25E-14 1.18E-16 1.69E-17 9.92E-23 1.21E-19 1.12E-14 1.18E-12
  4.75E+06 4.13E-14 7.71E-14 6.07E-12 1.66E-13 4.59E-15 1.64E-14 8.71E-17 1.19E-17 4.14E-23 2.02E-20 8.59E-15 6.74E-13
  4.95E+06 2.09E-14 4.62E-14 5.98E-12 1.50E-13 3.16E-15 1.05E-14 5.67E-17 7.51E-18 1.40E-23 3.68E-21 6.93E-15 3.75E-13
  5.15E+06 1.04E-14 2.67E-14 5.90E-12 1.23E-13 2.07E-15 5.80E-15 3.20E-17 4.24E-18 3.81E-24 7.21E-22 5.82E-15 2.02E-13
  5.35E+06 5.15E-15 1.48E-14 5.81E-12 9.12E-14 1.28E-15 2.76E-15 1.54E-17 2.18E-18 8.35E-25 1.48E-22 5.08E-15 1.04E-13
  5.55E+06 2.54E-15 7.77E-15 5.70E-12 5.90E-14 7.48E-16 1.10E-15 6.16E-18 1.03E-18 1.47E-25 3.01E-23 4.59E-15 4.88E-14
