
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   7.650E+06 8.768E+00 3.024E+14 5.504E-05 1.444E-01 1.159E+03 1.690E-06 4.692E-08 7.299E-06 3.912E-03 5.285E-05 9.799E-10 6.541E-11 3.545E+10 3.063E+01 7.793E+00
   7.750E+06 7.515E+00 2.592E+14 3.827E-05 1.019E-01 7.262E+02 1.805E-06 4.711E-08 7.360E-06 3.912E-03 5.285E-05 7.161E-10 5.343E-11 2.808E+10 1.838E+01 7.739E+00
   7.850E+06 6.441E+00 2.222E+14 2.635E-05 7.187E-02 4.505E+02 1.911E-06 4.725E-08 7.413E-06 3.912E-03 5.285E-05 5.183E-10 4.364E-11 2.218E+10 1.102E+01 7.611E+00
   7.950E+06 5.521E+00 1.904E+14 1.798E-05 5.061E-02 2.771E+02 2.007E-06 4.737E-08 7.457E-06 3.912E-03 5.285E-05 3.719E-10 3.564E-11 1.747E+10 6.611E+00 7.420E+00
   8.050E+06 4.733E+00 1.633E+14 1.218E-05 3.561E-02 1.691E+02 2.092E-06 4.747E-08 7.495E-06 3.912E-03 5.285E-05 2.648E-10 2.910E-11 1.372E+10 3.981E+00 7.178E+00
   8.150E+06 4.057E+00 1.400E+14 8.193E-06 2.504E-02 1.025E+02 2.166E-06 4.754E-08 7.527E-06 3.912E-03 5.285E-05 1.872E-10 2.377E-11 1.076E+10 2.412E+00 6.896E+00
   8.250E+06 3.478E+00 1.200E+14 5.483E-06 1.761E-02 6.176E+01 2.230E-06 4.760E-08 7.553E-06 3.912E-03 5.285E-05 1.316E-10 1.943E-11 8.428E+09 1.475E+00 6.587E+00
   8.350E+06 2.982E+00 1.029E+14 3.654E-06 1.238E-02 3.703E+01 2.285E-06 4.764E-08 7.575E-06 3.912E-03 5.285E-05 9.200E-11 1.589E-11 6.590E+09 9.146E-01 6.261E+00
   8.450E+06 2.557E+00 8.820E+13 2.428E-06 8.711E-03 2.210E+01 2.331E-06 4.768E-08 7.593E-06 3.912E-03 5.285E-05 6.405E-11 1.301E-11 5.148E+09 5.778E-01 5.928E+00
   8.550E+06 2.192E+00 7.562E+13 1.610E-06 6.133E-03 1.314E+01 2.369E-06 4.771E-08 7.607E-06 3.912E-03 5.285E-05 4.442E-11 1.066E-11 4.018E+09 3.739E-01 5.595E+00
