 
 ----------START O ISOTOPE CALCULATION----------
 
  Gross Primary Productivity FOR O2 CO2= 1.16E+14  1.16E+14 cm-2s-1
  TURN OFF Combinatorial Effect
  TURN ON Symmetry Effect
 
  INITIAL MIXING RATIO OF ISOTOPIC SPECIES
 
Alt(km)  H2CQ     Q        H2Q      QH       HOQ      H2OQ     O2Q      OQO      CQ       CH3OQH  
    98.5   6.17E-02 -1.44E-02 -1.30E-02 -1.44E-02 -1.44E-02 -1.49E-02 -1.44E-02 -1.44E-02  7.71E+00  1.01E-01
    99.5   6.18E-02 -1.44E-02 -1.30E-02 -1.43E-02 -1.43E-02 -1.49E-02 -1.44E-02 -1.44E-02  7.63E+00  1.01E-01
 
     Z(km)  CH3QOH    CH3OQ     CH3QO     N2Q       NQ        NOQ       HNOQ      HNO2Q     HOQNO2    HO2NOQ  
     0.5  -8.56E-03 -6.52E-03 -6.52E-03  9.97E-04 -1.43E-02 -1.44E-02  1.08E-03 -9.58E-03 -1.27E-02 -1.44E-02
     1.5  -1.15E-02 -1.13E-02 -1.13E-02  9.97E-04 -1.55E-02 -1.56E-02 -2.31E-03 -1.06E-02 -1.35E-02 -1.56E-02
     2.5  -1.53E-02 -1.65E-02 -1.65E-02  9.97E-04 -1.68E-02 -1.69E-02 -5.90E-03 -1.17E-02 -1.46E-02 -1.69E-02
     3.5  -1.87E-02 -2.05E-02 -2.05E-02  9.97E-04 -1.76E-02 -1.77E-02 -9.13E-03 -1.28E-02 -1.53E-02 -1.77E-02
     4.5  -2.12E-02 -2.28E-02 -2.28E-02  9.98E-04 -1.78E-02 -1.79E-02 -1.16E-02 -1.36E-02 -1.55E-02 -1.79E-02
     5.5  -2.32E-02 -2.44E-02 -2.44E-02  9.98E-04 -1.77E-02 -1.78E-02 -1.34E-02 -1.42E-02 -1.57E-02 -1.78E-02
     6.5  -2.54E-02 -2.68E-02 -2.68E-02  9.98E-04 -1.76E-02 -1.77E-02 -1.47E-02 -1.47E-02 -1.62E-02 -1.77E-02
     7.5  -2.81E-02 -3.08E-02 -3.08E-02  9.99E-04 -1.77E-02 -1.78E-02 -1.58E-02 -1.50E-02 -1.70E-02 -1.77E-02
     8.5  -3.05E-02 -3.43E-02 -3.43E-02  9.99E-04 -1.76E-02 -1.77E-02 -1.66E-02 -1.52E-02 -1.74E-02 -1.76E-02
     9.5  -3.11E-02 -3.33E-02 -3.33E-02  1.00E-03 -1.71E-02 -1.71E-02 -1.65E-02 -1.52E-02 -1.66E-02 -1.71E-02
    10.5  -2.88E-02 -2.65E-02 -2.65E-02  1.00E-03 -1.62E-02 -1.62E-02 -1.52E-02 -1.50E-02 -1.44E-02 -1.64E-02
    11.5  -1.96E-02 -8.59E-03 -8.59E-03  1.00E-03 -1.51E-02 -1.51E-02 -1.28E-02 -1.44E-02 -1.03E-02 -1.54E-02
    12.5  -1.04E-02 -5.24E-03 -5.24E-03  1.01E-03 -1.50E-02 -1.50E-02 -1.24E-02 -1.40E-02 -8.67E-03 -1.51E-02
    13.5  -1.36E-02 -1.39E-02 -1.39E-02  1.02E-03 -1.52E-02 -1.52E-02 -1.30E-02 -1.39E-02 -9.14E-03 -1.52E-02
    14.5  -2.66E-02 -2.78E-02 -2.78E-02  1.04E-03 -1.52E-02 -1.52E-02 -1.36E-02 -1.41E-02 -1.01E-02 -1.52E-02
    15.5  -4.18E-02 -4.28E-02 -4.28E-02  1.06E-03 -1.52E-02 -1.52E-02 -1.40E-02 -1.42E-02 -1.02E-02 -1.52E-02
    16.5  -5.22E-02 -5.27E-02 -5.27E-02  1.10E-03 -1.52E-02 -1.52E-02 -1.38E-02 -1.41E-02 -8.48E-03 -1.52E-02
    17.5  -5.60E-02 -5.63E-02 -5.63E-02  1.14E-03 -1.52E-02 -1.52E-02 -1.32E-02 -1.37E-02 -5.47E-03 -1.52E-02
    18.5  -5.41E-02 -5.44E-02 -5.44E-02  1.19E-03 -1.53E-02 -1.53E-02 -1.24E-02 -1.33E-02 -2.01E-03 -1.53E-02
    19.5  -4.72E-02 -4.75E-02 -4.75E-02  1.25E-03 -1.54E-02 -1.54E-02 -1.17E-02 -1.28E-02  1.45E-03 -1.54E-02
    20.5  -3.56E-02 -3.61E-02 -3.61E-02  1.30E-03 -1.55E-02 -1.55E-02 -1.09E-02 -1.24E-02  4.72E-03 -1.55E-02
    21.5  -1.98E-02 -2.05E-02 -2.05E-02  1.34E-03 -1.57E-02 -1.57E-02 -1.01E-02 -1.20E-02  8.20E-03 -1.57E-02
    22.5  -1.70E-03 -2.36E-03 -2.36E-03  1.38E-03 -1.61E-02 -1.61E-02 -9.46E-03 -1.18E-02  1.15E-02 -1.61E-02
    23.5   1.73E-02  1.68E-02  1.68E-02  1.41E-03 -1.66E-02 -1.66E-02 -8.93E-03 -1.16E-02  1.46E-02 -1.67E-02
    24.5   3.57E-02  3.53E-02  3.53E-02  1.43E-03 -1.75E-02 -1.75E-02 -8.59E-03 -1.17E-02  1.74E-02 -1.75E-02
    25.5   5.20E-02  5.18E-02  5.18E-02  1.44E-03 -1.86E-02 -1.86E-02 -8.47E-03 -1.21E-02  2.01E-02 -1.86E-02
    26.5   6.54E-02  6.54E-02  6.54E-02  1.43E-03 -2.02E-02 -2.02E-02 -8.60E-03 -1.27E-02  2.27E-02 -2.02E-02
    27.5   7.53E-02  7.54E-02  7.54E-02  1.42E-03 -2.23E-02 -2.23E-02 -8.98E-03 -1.36E-02  2.53E-02 -2.23E-02
    28.5   8.18E-02  8.19E-02  8.19E-02  1.41E-03 -2.48E-02 -2.48E-02 -9.64E-03 -1.48E-02  2.77E-02 -2.48E-02
    29.5   8.53E-02  8.54E-02  8.54E-02  1.39E-03 -2.78E-02 -2.79E-02 -1.06E-02 -1.65E-02  2.98E-02 -2.78E-02
    30.5   8.65E-02  8.66E-02  8.66E-02  1.37E-03 -3.13E-02 -3.13E-02 -1.19E-02 -1.84E-02  3.15E-02 -3.13E-02
    31.5   8.63E-02  8.63E-02  8.63E-02  1.35E-03 -3.50E-02 -3.50E-02 -1.36E-02 -2.08E-02  3.24E-02 -3.50E-02
    32.5   8.54E-02  8.54E-02  8.54E-02  1.34E-03 -3.89E-02 -3.89E-02 -1.57E-02 -2.34E-02  3.25E-02 -3.89E-02
    33.5   8.45E-02  8.45E-02  8.45E-02  1.33E-03 -4.32E-02 -4.33E-02 -1.84E-02 -2.66E-02  3.16E-02 -4.32E-02
    34.5   8.39E-02  8.39E-02  8.39E-02  1.34E-03 -4.75E-02 -4.75E-02 -2.15E-02 -3.01E-02  2.93E-02 -4.75E-02
    35.5   8.37E-02  8.37E-02  8.37E-02  1.35E-03 -5.17E-02 -5.17E-02 -2.50E-02 -3.38E-02  2.55E-02 -5.17E-02
    36.5   8.35E-02  8.35E-02  8.35E-02  1.37E-03 -5.62E-02 -5.63E-02 -2.90E-02 -3.79E-02  2.04E-02 -5.62E-02
    37.5   8.31E-02  8.31E-02  8.31E-02  1.40E-03 -6.14E-02 -6.14E-02 -3.34E-02 -4.25E-02  1.44E-02 -6.14E-02
    38.5   8.21E-02  8.21E-02  8.21E-02  1.43E-03 -6.73E-02 -6.73E-02 -3.80E-02 -4.74E-02  7.98E-03 -6.72E-02
    39.5   8.03E-02  8.03E-02  8.03E-02  1.47E-03 -7.35E-02 -7.35E-02 -4.26E-02 -5.24E-02  1.63E-03 -7.34E-02
    40.5   7.85E-02  7.84E-02  7.84E-02  1.50E-03 -7.92E-02 -7.93E-02 -4.64E-02 -5.69E-02 -3.93E-03 -7.91E-02
    41.5   7.71E-02  7.71E-02  7.71E-02  1.53E-03 -8.35E-02 -8.35E-02 -4.92E-02 -6.02E-02 -8.16E-03 -8.34E-02
    42.5   7.63E-02  7.63E-02  7.63E-02  1.55E-03 -8.57E-02 -8.57E-02 -5.06E-02 -6.20E-02 -1.10E-02 -8.57E-02
    43.5   7.59E-02  7.59E-02  7.59E-02  1.58E-03 -8.58E-02 -8.58E-02 -5.08E-02 -6.23E-02 -1.27E-02 -8.58E-02
    44.5   7.56E-02  7.56E-02  7.56E-02  1.61E-03 -8.40E-02 -8.41E-02 -5.00E-02 -6.15E-02 -1.37E-02 -8.41E-02
    45.5   7.54E-02  7.54E-02  7.54E-02  1.63E-03 -8.10E-02 -8.11E-02 -4.85E-02 -5.97E-02 -1.42E-02 -8.11E-02
    46.5   7.52E-02  7.52E-02  7.52E-02  1.66E-03 -7.72E-02 -7.72E-02 -4.67E-02 -5.73E-02 -1.45E-02 -7.73E-02
    47.5   7.50E-02  7.50E-02  7.50E-02  1.68E-03 -7.29E-02 -7.30E-02 -4.45E-02 -5.46E-02 -1.47E-02 -7.31E-02
    48.5   7.47E-02  7.47E-02  7.47E-02  1.70E-03 -6.87E-02 -6.87E-02 -4.24E-02 -5.18E-02 -1.48E-02 -6.88E-02
    49.5   7.44E-02  7.44E-02  7.44E-02  1.73E-03 -6.45E-02 -6.45E-02 -4.03E-02 -4.90E-02 -1.49E-02 -6.47E-02
    50.5   7.42E-02  7.41E-02  7.41E-02  1.75E-03 -6.03E-02 -6.04E-02 -3.82E-02 -4.63E-02 -1.49E-02 -6.05E-02
    51.5   7.39E-02  7.40E-02  7.40E-02  1.77E-03 -5.63E-02 -5.63E-02 -3.62E-02 -4.36E-02 -1.49E-02 -5.65E-02
    52.5   7.37E-02  7.37E-02  7.37E-02  1.79E-03 -5.25E-02 -5.26E-02 -3.43E-02 -4.10E-02 -1.49E-02 -5.27E-02
    53.5   7.34E-02  7.34E-02  7.34E-02  1.80E-03 -4.90E-02 -4.91E-02 -3.25E-02 -3.87E-02 -1.49E-02 -4.92E-02
    54.5   7.32E-02  7.32E-02  7.32E-02  1.82E-03 -4.57E-02 -4.57E-02 -3.09E-02 -3.64E-02 -1.49E-02 -4.59E-02
    55.5   7.31E-02  7.31E-02  7.31E-02  1.83E-03 -4.25E-02 -4.25E-02 -2.93E-02 -3.43E-02 -1.49E-02 -4.27E-02
    56.5   7.31E-02  7.31E-02  7.31E-02  1.84E-03 -3.95E-02 -3.95E-02 -2.77E-02 -3.22E-02 -1.49E-02 -3.97E-02
    57.5   7.31E-02  7.31E-02  7.31E-02  1.85E-03 -3.66E-02 -3.66E-02 -2.63E-02 -3.03E-02 -1.49E-02 -3.68E-02
    58.5   7.33E-02  7.33E-02  7.33E-02  1.86E-03 -3.40E-02 -3.39E-02 -2.50E-02 -2.85E-02 -1.49E-02 -3.41E-02
    59.5   7.35E-02  7.35E-02  7.35E-02  1.86E-03 -3.15E-02 -3.15E-02 -2.38E-02 -2.68E-02 -1.49E-02 -3.16E-02
    60.5   7.38E-02  7.38E-02  7.38E-02  1.87E-03 -2.93E-02 -2.92E-02 -2.27E-02 -2.53E-02 -1.49E-02 -2.94E-02
    61.5   7.40E-02  7.41E-02  7.41E-02  1.87E-03 -2.73E-02 -2.72E-02 -2.17E-02 -2.39E-02 -1.49E-02 -2.74E-02
    62.5   7.42E-02  7.44E-02  7.44E-02  1.88E-03 -2.56E-02 -2.55E-02 -2.08E-02 -2.27E-02 -1.49E-02 -2.56E-02
    63.5   7.38E-02  7.34E-02  7.34E-02  1.88E-03 -2.43E-02 -2.42E-02 -2.01E-02 -2.17E-02 -1.49E-02 -2.43E-02
    64.5   7.44E-02  7.43E-02  7.43E-02  1.88E-03 -2.29E-02 -2.27E-02 -1.94E-02 -2.08E-02 -1.49E-02 -2.29E-02
    65.5   7.54E-02  7.55E-02  7.55E-02  1.88E-03 -2.16E-02 -2.14E-02 -1.88E-02 -1.99E-02 -1.49E-02 -2.15E-02
    66.5   7.63E-02  7.63E-02  7.63E-02  1.88E-03 -2.05E-02 -2.03E-02 -1.83E-02 -1.91E-02 -1.49E-02 -2.04E-02
    67.5   7.74E-02  7.76E-02  7.76E-02  1.88E-03 -1.96E-02 -1.94E-02 -1.78E-02 -1.85E-02 -1.49E-02 -1.95E-02
    68.5   7.85E-02  7.88E-02  7.88E-02  1.88E-03 -1.88E-02 -1.86E-02 -1.74E-02 -1.79E-02 -1.49E-02 -1.86E-02
    69.5   7.96E-02  8.00E-02  8.00E-02  1.88E-03 -1.81E-02 -1.79E-02 -1.70E-02 -1.74E-02 -1.49E-02 -1.79E-02
    70.5   8.05E-02  8.07E-02  8.07E-02  1.88E-03 -1.75E-02 -1.73E-02 -1.68E-02 -1.70E-02 -1.49E-02 -1.74E-02
    71.5   8.13E-02  8.16E-02  8.16E-02  1.88E-03 -1.70E-02 -1.68E-02 -1.65E-02 -1.67E-02 -1.49E-02 -1.69E-02
    72.5   8.20E-02  8.22E-02  8.22E-02  1.89E-03 -1.67E-02 -1.65E-02 -1.63E-02 -1.65E-02 -1.49E-02 -1.65E-02
    73.5   8.26E-02  8.29E-02  8.29E-02  1.89E-03 -1.64E-02 -1.62E-02 -1.62E-02 -1.63E-02 -1.49E-02 -1.63E-02
    74.5   8.33E-02  8.36E-02  8.36E-02  1.89E-03 -1.62E-02 -1.60E-02 -1.60E-02 -1.61E-02 -1.49E-02 -1.60E-02
    75.5   8.41E-02  8.45E-02  8.45E-02  1.89E-03 -1.60E-02 -1.58E-02 -1.59E-02 -1.59E-02 -1.49E-02 -1.58E-02
    76.5   8.48E-02  8.54E-02  8.54E-02  1.89E-03 -1.59E-02 -1.57E-02 -1.58E-02 -1.58E-02 -1.49E-02 -1.57E-02
    77.5   8.53E-02  8.58E-02  8.58E-02  1.89E-03 -1.58E-02 -1.56E-02 -1.57E-02 -1.57E-02 -1.49E-02 -1.56E-02
    78.5   8.58E-02  8.40E-02  8.40E-02  1.89E-03 -1.58E-02 -1.55E-02 -1.56E-02 -1.57E-02 -1.49E-02 -1.56E-02
    79.5   8.94E-02  8.90E-02  8.90E-02  1.89E-03 -1.59E-02 -1.55E-02 -1.56E-02 -1.56E-02 -1.49E-02 -1.56E-02
    80.5   9.96E-02  1.22E-01  1.22E-01  1.89E-03 -1.62E-02 -1.57E-02 -1.57E-02 -1.56E-02 -1.49E-02 -1.56E-02
    81.5   1.02E-01  1.21E-01  1.21E-01  1.89E-03 -1.65E-02 -1.61E-02 -1.58E-02 -1.56E-02 -1.49E-02 -1.57E-02
    82.5   1.02E-01  1.08E-01  1.08E-01  1.89E-03 -1.65E-02 -1.63E-02 -1.58E-02 -1.56E-02 -1.49E-02 -1.57E-02
    83.5   1.02E-01  9.92E-02  9.92E-02  1.89E-03 -1.65E-02 -1.64E-02 -1.57E-02 -1.56E-02 -1.49E-02 -1.57E-02
    84.5   1.02E-01  9.29E-02  9.29E-02  1.89E-03 -1.65E-02 -1.63E-02 -1.57E-02 -1.56E-02 -1.49E-02 -1.57E-02
    85.5   1.02E-01  8.89E-02  8.89E-02  1.89E-03 -1.64E-02 -1.62E-02 -1.56E-02 -1.56E-02 -1.49E-02 -1.57E-02
    86.5   1.02E-01  8.64E-02  8.64E-02  1.89E-03 -1.64E-02 -1.61E-02 -1.56E-02 -1.56E-02 -1.49E-02 -1.57E-02
    87.5   1.02E-01  8.49E-02  8.49E-02  1.89E-03 -1.63E-02 -1.60E-02 -1.56E-02 -1.56E-02 -1.49E-02 -1.57E-02
    88.5   1.01E-01  8.40E-02  8.40E-02  1.89E-03 -1.63E-02 -1.59E-02 -1.55E-02 -1.56E-02 -1.49E-02 -1.57E-02
    89.5   1.01E-01  8.34E-02  8.34E-02  1.88E-03 -1.62E-02 -1.58E-02 -1.55E-02 -1.56E-02 -1.49E-02 -1.57E-02
    90.5   1.01E-01  8.31E-02  8.31E-02  1.88E-03 -1.62E-02 -1.57E-02 -1.55E-02 -1.56E-02 -1.49E-02 -1.57E-02
    91.5   1.01E-01  8.29E-02  8.29E-02  1.88E-03 -1.61E-02 -1.57E-02 -1.54E-02 -1.56E-02 -1.49E-02 -1.57E-02
    92.5   1.01E-01  8.27E-02  8.27E-02  1.87E-03 -1.61E-02 -1.56E-02 -1.54E-02 -1.56E-02 -1.49E-02 -1.57E-02
    93.5   1.01E-01  8.26E-02  8.26E-02  1.86E-03 -1.61E-02 -1.55E-02 -1.54E-02 -1.56E-02 -1.49E-02 -1.57E-02
    94.5   1.01E-01  8.26E-02  8.26E-02  1.84E-03 -1.60E-02 -1.55E-02 -1.53E-02 -1.56E-02 -1.49E-02 -1.57E-02
    95.5   1.01E-01  8.25E-02  8.25E-02  1.82E-03 -1.60E-02 -1.54E-02 -1.53E-02 -1.56E-02 -1.49E-02 -1.57E-02
    96.5   1.01E-01  8.25E-02  8.25E-02  1.80E-03 -1.59E-02 -1.53E-02 -1.52E-02 -1.56E-02 -1.48E-02 -1.57E-02
    97.5   1.01E-01  8.25E-02  8.25E-02  1.79E-03 -1.59E-02 -1.53E-02 -1.52E-02 -1.56E-02 -1.48E-02 -1.56E-02
    98.5   1.01E-01  8.25E-02  8.25E-02  1.78E-03 -1.59E-02 -1.52E-02 -1.51E-02 -1.56E-02 -1.48E-02 -1.56E-02
    99.5   1.01E-01  8.24E-02  8.24E-02  1.77E-03 -1.59E-02 -1.52E-02 -1.51E-02 -1.56E-02 -1.47E-02 -1.56E-02
 
     Z(km)  NO2Q      N2O4Q     N2QO4     OQ        SQ        SOQ       H2SO3Q    HSQ       COQ     
     0.5  -1.36E-02 -1.39E-02 -1.39E-02 -1.50E-02 -1.50E-02 -1.35E-03 -5.00E-03 -1.50E-02 -1.04E-04
     1.5  -1.40E-02 -1.46E-02 -1.46E-02 -1.50E-02 -1.50E-02 -1.37E-03 -5.64E-03 -1.50E-02 -1.04E-04
     2.5  -1.45E-02 -1.55E-02 -1.55E-02 -1.50E-02 -1.50E-02 -1.37E-03 -6.40E-03 -1.50E-02 -1.04E-04
     3.5  -1.49E-02 -1.60E-02 -1.60E-02 -1.50E-02 -1.50E-02 -1.37E-03 -7.11E-03 -1.50E-02 -1.05E-04
     4.5  -1.51E-02 -1.62E-02 -1.62E-02 -1.50E-02 -1.50E-02 -1.36E-03 -7.70E-03 -1.50E-02 -1.06E-04
     5.5  -1.52E-02 -1.63E-02 -1.63E-02 -1.50E-02 -1.50E-02 -1.35E-03 -8.36E-03 -1.50E-02 -1.07E-04
     6.5  -1.54E-02 -1.63E-02 -1.63E-02 -1.50E-02 -1.50E-02 -1.32E-03 -9.35E-03 -1.50E-02 -1.08E-04
     7.5  -1.55E-02 -1.64E-02 -1.64E-02 -1.50E-02 -1.50E-02 -1.28E-03 -1.06E-02 -1.50E-02 -1.10E-04
     8.5  -1.55E-02 -1.63E-02 -1.63E-02 -1.50E-02 -1.50E-02 -1.25E-03 -1.14E-02 -1.50E-02 -1.12E-04
     9.5  -1.54E-02 -1.60E-02 -1.60E-02 -1.50E-02 -1.49E-02 -1.24E-03 -1.06E-02 -1.50E-02 -1.15E-04
    10.5  -1.51E-02 -1.55E-02 -1.55E-02 -1.50E-02 -1.49E-02 -1.44E-03 -5.98E-03 -1.50E-02 -1.20E-04
    11.5  -1.45E-02 -1.47E-02 -1.47E-02 -1.50E-02 -1.49E-02 -1.59E-03  3.57E-03 -1.50E-02 -1.30E-04
    12.5  -1.41E-02 -1.45E-02 -1.45E-02 -1.50E-02 -1.48E-02 -1.68E-03  1.28E-02 -1.50E-02 -1.55E-04
    13.5  -1.42E-02 -1.46E-02 -1.46E-02 -1.50E-02 -1.38E-02 -1.73E-03  2.14E-02 -1.50E-02 -2.06E-04
    14.5  -1.45E-02 -1.48E-02 -1.48E-02 -1.50E-02 -3.45E-03 -1.72E-03  3.09E-02 -1.50E-02 -2.97E-04
    15.5  -1.46E-02 -1.49E-02 -1.49E-02 -1.50E-02  4.47E-02 -1.67E-03  4.23E-02 -1.49E-02 -4.30E-04
    16.5  -1.46E-02 -1.49E-02 -1.49E-02 -1.50E-02  9.82E-02 -1.50E-03  5.69E-02 -1.49E-02 -6.06E-04
    17.5  -1.45E-02 -1.48E-02 -1.48E-02 -1.50E-02  1.29E-01 -1.06E-03  7.39E-02 -1.49E-02 -8.23E-04
    18.5  -1.45E-02 -1.48E-02 -1.48E-02 -1.50E-02  1.53E-01 -4.13E-05  9.24E-02 -1.47E-02 -1.07E-03
    19.5  -1.44E-02 -1.48E-02 -1.48E-02 -1.50E-02  1.76E-01  2.07E-03  1.11E-01 -1.48E-02 -1.35E-03
    20.5  -1.43E-02 -1.48E-02 -1.48E-02 -1.50E-02  1.97E-01  6.01E-03  1.27E-01 -1.46E-02 -1.65E-03
    21.5  -1.43E-02 -1.49E-02 -1.49E-02 -1.50E-02  2.18E-01  1.27E-02  1.15E-01 -1.44E-02 -1.96E-03
    22.5  -1.44E-02 -1.51E-02 -1.51E-02 -1.50E-02  2.38E-01  2.29E-02  5.04E-02 -1.51E-02 -2.29E-03
    23.5  -1.46E-02 -1.54E-02 -1.54E-02 -1.50E-02  2.57E-01  3.74E-02  1.66E-02 -1.47E-02 -2.63E-03
    24.5  -1.50E-02 -1.60E-02 -1.60E-02 -1.50E-02  2.77E-01  5.63E-02  9.74E-02 -1.53E-02 -2.98E-03
    25.5  -1.56E-02 -1.68E-02 -1.68E-02 -1.50E-02  2.95E-01  7.87E-02  1.16E-01 -1.53E-02 -3.34E-03
    26.5  -1.65E-02 -1.80E-02 -1.80E-02 -1.50E-02  3.07E-01  1.02E-01  1.24E-01 -1.48E-02 -3.71E-03
    27.5  -1.78E-02 -1.96E-02 -1.96E-02 -1.50E-02  3.02E-01  1.20E-01  1.27E-01 -1.50E-02 -4.10E-03
    28.5  -1.94E-02 -2.16E-02 -2.16E-02 -1.50E-02  2.67E-01  1.22E-01  1.30E-01 -1.50E-02 -4.49E-03
    29.5  -2.13E-02 -2.39E-02 -2.39E-02 -1.50E-02  2.26E-01  1.12E-01  1.32E-01 -1.51E-02 -4.90E-03
    30.5  -2.35E-02 -2.66E-02 -2.66E-02 -1.50E-02  2.05E-01  1.03E-01  1.33E-01 -1.51E-02 -5.32E-03
    31.5  -2.59E-02 -2.95E-02 -2.95E-02 -1.50E-02  1.96E-01  9.87E-02  1.35E-01 -1.52E-02 -5.74E-03
    32.5  -2.85E-02 -3.26E-02 -3.26E-02 -1.50E-02  1.93E-01  9.61E-02  1.36E-01 -1.52E-02 -6.16E-03
    33.5  -3.15E-02 -3.62E-02 -3.62E-02 -1.50E-02  1.91E-01  9.41E-02  1.37E-01 -1.53E-02 -6.59E-03
    34.5  -3.46E-02 -3.97E-02 -3.97E-02 -1.50E-02  1.90E-01  9.25E-02  1.38E-01 -1.52E-02 -7.01E-03
    35.5  -3.77E-02 -4.32E-02 -4.32E-02 -1.50E-02  1.88E-01  9.13E-02  1.39E-01 -1.51E-02 -7.43E-03
    36.5  -4.11E-02 -4.71E-02 -4.71E-02 -1.50E-02  1.88E-01  9.02E-02  1.40E-01 -1.49E-02 -7.84E-03
    37.5  -4.49E-02 -5.14E-02 -5.14E-02 -1.50E-02  1.87E-01  8.93E-02  1.40E-01 -1.43E-02 -8.24E-03
    38.5  -4.92E-02 -5.62E-02 -5.62E-02 -1.50E-02  1.86E-01  8.87E-02  1.41E-01 -1.31E-02 -8.63E-03
    39.5  -5.36E-02 -6.13E-02 -6.13E-02 -1.50E-02  1.86E-01  8.83E-02  1.41E-01 -1.11E-02 -9.01E-03
    40.5  -5.76E-02 -6.60E-02 -6.60E-02 -1.50E-02  1.86E-01  8.79E-02  1.41E-01 -7.95E-03 -9.38E-03
    41.5  -6.06E-02 -6.95E-02 -6.95E-02 -1.50E-02  1.86E-01  8.75E-02  1.41E-01 -3.53E-03 -9.74E-03
    42.5  -6.21E-02 -7.14E-02 -7.14E-02 -1.50E-02  1.86E-01  8.72E-02  1.41E-01  2.12E-03 -1.01E-02
    43.5  -6.22E-02 -7.16E-02 -7.16E-02 -1.50E-02  1.86E-01  8.69E-02  1.41E-01  8.92E-03 -1.04E-02
    44.5  -6.11E-02 -7.04E-02 -7.04E-02 -1.50E-02  1.86E-01  8.67E-02  1.41E-01  1.69E-02 -1.07E-02
    45.5  -5.91E-02 -6.80E-02 -6.80E-02 -1.50E-02  1.87E-01  8.66E-02  1.41E-01  2.63E-02 -1.11E-02
    46.5  -5.65E-02 -6.50E-02 -6.50E-02 -1.50E-02  1.87E-01  8.65E-02  1.41E-01  3.73E-02 -1.14E-02
    47.5  -5.37E-02 -6.17E-02 -6.17E-02 -1.50E-02  1.87E-01  8.65E-02  1.42E-01  5.00E-02 -1.17E-02
    48.5  -5.08E-02 -5.82E-02 -5.82E-02 -1.50E-02  1.87E-01  8.65E-02  1.42E-01  6.60E-02 -1.20E-02
    49.5  -4.80E-02 -5.49E-02 -5.49E-02 -1.50E-02  1.87E-01  8.65E-02  1.42E-01  8.41E-02 -1.23E-02
    50.5  -4.53E-02 -5.16E-02 -5.16E-02 -1.50E-02  1.87E-01  8.65E-02  1.42E-01  1.02E-01 -1.26E-02
    51.5  -4.25E-02 -4.84E-02 -4.84E-02 -1.50E-02  1.87E-01  8.65E-02  1.42E-01  1.20E-01 -1.29E-02
    52.5  -4.00E-02 -4.53E-02 -4.53E-02 -1.50E-02  1.88E-01  8.65E-02  1.42E-01  1.36E-01 -1.32E-02
    53.5  -3.77E-02 -4.25E-02 -4.25E-02 -1.50E-02  1.88E-01  8.66E-02  1.42E-01  1.51E-01 -1.35E-02
    54.5  -3.55E-02 -3.99E-02 -3.99E-02 -1.50E-02  1.88E-01  8.66E-02  1.42E-01  1.62E-01 -1.37E-02
    55.5  -3.34E-02 -3.73E-02 -3.73E-02 -1.49E-02  1.88E-01  8.66E-02  1.42E-01  1.75E-01 -1.40E-02
    56.5  -3.13E-02 -3.49E-02 -3.49E-02 -1.49E-02  1.88E-01  8.66E-02  1.42E-01  2.30E+01 -1.43E-02
    57.5  -2.94E-02 -3.26E-02 -3.26E-02 -1.49E-02  1.88E-01  8.66E-02  1.42E-01  1.83E-01 -1.46E-02
    58.5  -2.76E-02 -3.04E-02 -3.04E-02 -1.49E-02  1.88E-01  8.66E-02  1.42E-01  1.82E-01 -1.48E-02
    59.5  -2.60E-02 -2.84E-02 -2.84E-02 -1.49E-02  1.88E-01  8.66E-02  1.42E-01  1.84E-01 -1.51E-02
    60.5  -2.45E-02 -2.66E-02 -2.66E-02 -1.49E-02  1.88E-01  8.67E-02  1.42E-01  1.85E-01 -1.53E-02
    61.5  -2.31E-02 -2.50E-02 -2.50E-02 -1.49E-02  1.88E-01  8.67E-02  1.42E-01  1.86E-01 -1.56E-02
    62.5  -2.20E-02 -2.36E-02 -2.36E-02 -1.49E-02  1.88E-01  8.67E-02  1.42E-01  1.87E-01 -1.59E-02
    63.5  -2.11E-02 -2.25E-02 -2.25E-02 -1.49E-02  1.88E-01  8.66E-02  1.42E-01  1.87E-01 -1.61E-02
    64.5  -2.02E-02 -2.14E-02 -2.14E-02 -1.49E-02  1.88E-01  8.66E-02  1.42E-01  1.88E-01 -1.64E-02
    65.5  -1.93E-02 -2.04E-02 -2.04E-02 -1.49E-02  1.88E-01  8.66E-02  1.42E-01  1.88E-01 -1.67E-02
    66.5  -1.86E-02 -1.94E-02 -1.94E-02 -1.49E-02  1.88E-01  8.66E-02  1.42E-01  1.88E-01 -1.70E-02
    67.5  -1.79E-02 -1.87E-02 -1.87E-02 -1.49E-02  1.88E-01  8.66E-02  1.42E-01  1.88E-01 -1.73E-02
    68.5  -1.74E-02 -1.80E-02 -1.80E-02 -1.49E-02  1.88E-01  8.66E-02  1.42E-01  1.88E-01 -1.76E-02
    69.5  -1.69E-02 -1.74E-02 -1.74E-02 -1.49E-02  1.88E-01  8.66E-02  1.43E-01  1.88E-01 -1.80E-02
    70.5  -1.65E-02 -1.70E-02 -1.70E-02 -1.49E-02  1.88E-01  8.65E-02  1.43E-01  1.88E-01 -1.83E-02
    71.5  -1.62E-02 -1.66E-02 -1.66E-02 -1.49E-02  1.88E-01  8.65E-02  1.43E-01  1.88E-01 -1.87E-02
