 
 ----------START O ISOTOPE CALCULATION----------
 
  Gross Primary Productivity FOR O2 CO2= 1.16E+14  1.16E+14 cm-2s-1
  TURN OFF Combinatorial Effect
  TURN ON Symmetry Effect
 
  INITIAL MIXING RATIO OF ISOTOPIC SPECIES
 
Alt(km)  H2CQ     Q        H2Q      QH       HOQ      H2OQ     O2Q      OQO      CQ       CH3OQH  
    72.5   0.00E+00
    73.5   0.00E+00
    74.5   0.00E+00
    75.5   0.00E+00
    76.5   0.00E+00
    77.5   0.00E+00
    78.5   0.00E+00
    79.5   0.00E+00
    80.5   0.00E+00
    81.5   0.00E+00
    82.5   0.00E+00
    83.5   0.00E+00
    84.5   0.00E+00
    85.5   0.00E+00
    86.5   0.00E+00
    87.5   0.00E+00
    88.5   0.00E+00
    89.5   0.00E+00
    90.5   0.00E+00
    91.5   0.00E+00
    92.5   0.00E+00
    93.5   0.00E+00
    94.5   0.00E+00
    95.5   0.00E+00
    96.5   0.00E+00
    97.5   0.00E+00
    98.5   0.00E+00
    99.5   0.00E+00
 
     Z(km)       O3I   CH3OOHI    CH3O2I   HO2NO2I     N2O5I
     0.5   1.73E+00  1.73E+00  1.73E+00  8.25E+01  2.28E+02
     1.5   1.73E+00  1.73E+00  1.73E+00  6.99E+01  2.32E+02
     2.5   1.73E+00  1.73E+00  1.73E+00  5.57E+01  2.39E+02
     3.5   1.73E+00  1.73E+00  1.73E+00  3.90E+01  2.47E+02
     4.5   1.73E+00  1.73E+00  1.73E+00  2.25E+01  2.61E+02
     5.5   1.73E+00  1.73E+00  1.73E+00  1.18E+01  2.84E+02
     6.5   1.73E+00  1.73E+00  1.73E+00  1.18E+01  3.21E+02
     7.5   1.73E+00  1.73E+00  1.73E+00  1.68E+01  3.63E+02
     8.5   1.73E+00  1.73E+00  1.73E+00  1.63E+01  3.95E+02
     9.5   1.73E+00  1.73E+00  1.73E+00  7.54E+00  4.05E+02
    10.5   1.73E+00  1.73E+00  1.73E+00 -1.25E+01  3.72E+02
    11.5   1.73E+00  1.73E+00  1.73E+00 -8.04E+01  2.46E+02
    12.5   1.73E+00  1.73E+00  1.73E+00 -1.26E+02  1.08E+02
    13.5   1.73E+00  1.73E+00  1.73E+00 -1.35E+02  4.38E+01
    14.5   1.73E+00  1.73E+00  1.73E+00 -1.27E+02  3.22E+01
    15.5   1.73E+00  1.73E+00  1.73E+00 -1.10E+02  3.52E+01
    16.5   1.74E+00  1.74E+00  1.74E+00 -9.20E+01  3.75E+01
    17.5   1.74E+00  1.74E+00  1.74E+00 -7.71E+01  3.74E+01
    18.5   1.75E+00  1.75E+00  1.75E+00 -6.71E+01  3.60E+01
    19.5   1.76E+00  1.76E+00  1.76E+00 -6.12E+01  3.43E+01
    20.5   1.76E+00  1.76E+00  1.76E+00 -5.87E+01  3.27E+01
    21.5   1.77E+00  1.77E+00  1.77E+00 -5.79E+01  3.06E+01
    22.5   1.78E+00  1.78E+00  1.78E+00 -5.80E+01  2.88E+01
    23.5   1.79E+00  1.79E+00  1.79E+00 -5.87E+01  2.74E+01
    24.5   1.79E+00  1.79E+00  1.79E+00 -5.97E+01  2.64E+01
    25.5   1.80E+00  1.80E+00  1.80E+00 -6.10E+01  2.56E+01
    26.5   1.81E+00  1.81E+00  1.81E+00 -6.26E+01  2.51E+01
    27.5   1.82E+00  1.82E+00  1.82E+00 -6.47E+01  2.49E+01
    28.5   1.82E+00  1.83E+00  1.83E+00 -6.71E+01  2.49E+01
    29.5   1.83E+00  1.83E+00  1.83E+00 -6.97E+01  2.53E+01
    30.5   1.84E+00  1.84E+00  1.84E+00 -7.21E+01  2.59E+01
    31.5   1.85E+00  1.85E+00  1.85E+00 -7.37E+01  2.70E+01
    32.5   1.85E+00  1.86E+00  1.86E+00 -7.45E+01  2.84E+01
    33.5   1.86E+00  1.86E+00  1.86E+00 -7.33E+01  2.98E+01
    34.5   1.87E+00  1.87E+00  1.87E+00 -7.04E+01  3.15E+01
    35.5   1.88E+00  1.88E+00  1.88E+00 -6.53E+01  3.38E+01
    36.5   1.88E+00  1.88E+00  1.88E+00 -5.76E+01  3.68E+01
    37.5   1.89E+00  1.89E+00  1.89E+00 -4.74E+01  4.09E+01
    38.5   1.90E+00  1.90E+00  1.90E+00 -3.50E+01  4.62E+01
    39.5   1.90E+00  1.90E+00  1.90E+00 -2.12E+01  5.28E+01
    40.5   1.91E+00  1.91E+00  1.91E+00 -6.56E+00  6.08E+01
    41.5   1.91E+00  1.91E+00  1.91E+00  8.24E+00  7.03E+01
    42.5   1.91E+00  1.91E+00  1.91E+00  2.27E+01  8.13E+01
    43.5   1.91E+00  1.92E+00  1.92E+00  3.66E+01  9.35E+01
    44.5   1.92E+00  1.92E+00  1.92E+00  4.97E+01  1.07E+02
    45.5   1.92E+00  1.92E+00  1.92E+00  6.21E+01  1.20E+02
    46.5   1.92E+00  1.92E+00  1.92E+00  7.38E+01  1.35E+02
    47.5   1.92E+00  1.92E+00  1.92E+00  8.53E+01  1.49E+02
    48.5   1.92E+00  1.92E+00  1.92E+00  9.82E+01  1.67E+02
    49.5   1.92E+00  1.92E+00  1.92E+00  1.12E+02  1.88E+02
    50.5   1.92E+00  1.92E+00  1.92E+00  1.28E+02  2.10E+02
    51.5   1.92E+00  1.92E+00  1.92E+00  1.44E+02  2.34E+02
    52.5   1.92E+00  1.92E+00  1.92E+00  1.63E+02  2.64E+02
    53.5   1.92E+00  1.92E+00  1.92E+00  1.86E+02  2.99E+02
    54.5   1.92E+00  1.92E+00  1.92E+00  2.11E+02  3.38E+02
    55.5   1.92E+00  1.92E+00  1.92E+00  2.38E+02  3.81E+02
    56.5   1.92E+00  1.92E+00  1.92E+00  2.68E+02  4.27E+02
    57.5   1.92E+00  1.92E+00  1.92E+00  2.98E+02  4.75E+02
    58.5   1.92E+00  1.92E+00  1.92E+00  3.29E+02  5.23E+02
    59.5   1.92E+00  1.92E+00  1.92E+00  3.58E+02  5.70E+02
    60.5   1.92E+00  1.93E+00  1.93E+00  3.85E+02  6.14E+02
    61.5   1.93E+00  1.93E+00  1.93E+00  4.09E+02  6.52E+02
    62.5   1.93E+00  1.93E+00  1.93E+00  4.30E+02  6.85E+02
    63.5   1.93E+00  1.93E+00  1.93E+00  4.48E+02  7.16E+02
    64.5   1.93E+00  1.93E+00  1.93E+00  4.60E+02  7.34E+02
    65.5   1.93E+00  1.93E+00  1.93E+00  4.70E+02  7.49E+02
    66.5   1.93E+00  1.93E+00  1.93E+00  4.77E+02  7.62E+02
    67.5   1.93E+00  1.93E+00  1.93E+00  4.83E+02  7.71E+02
    68.5   1.93E+00  1.93E+00  1.93E+00  4.87E+02  7.78E+02
    69.5   1.93E+00  1.93E+00  1.93E+00  4.90E+02  7.83E+02
    70.5   1.93E+00  1.94E+00  1.94E+00  4.93E+02  7.87E+02
    71.5   1.94E+00  1.94E+00  1.94E+00  4.94E+02  7.89E+02
    72.5   1.94E+00  1.94E+00  1.94E+00  4.95E+02  7.91E+02
    73.5   1.94E+00  1.94E+00  1.94E+00  4.95E+02  7.92E+02
    74.5   1.94E+00  1.94E+00  1.94E+00  4.96E+02  7.92E+02
    75.5   1.94E+00  1.94E+00  1.94E+00  4.96E+02  7.92E+02
    76.5   1.94E+00  1.94E+00  1.94E+00  4.95E+02  7.92E+02
    77.5   1.94E+00  1.94E+00  1.94E+00  4.94E+02  7.91E+02
    78.5   1.94E+00  1.94E+00  1.95E+00  4.93E+02  7.89E+02
    79.5   1.95E+00  1.95E+00  1.95E+00  4.91E+02  7.87E+02
    80.5   1.95E+00  1.95E+00  1.95E+00  4.89E+02  7.84E+02
    81.5   1.95E+00  1.95E+00  1.95E+00  4.87E+02  7.83E+02
    82.5   1.95E+00  1.95E+00  1.95E+00  4.87E+02  7.83E+02
    83.5   1.96E+00  1.95E+00  1.95E+00  4.86E+02  7.83E+02
    84.5   1.96E+00  1.95E+00  1.95E+00  4.85E+02  7.82E+02
    85.5   1.96E+00  1.95E+00  1.95E+00  4.84E+02  7.82E+02
    86.5   1.96E+00  1.95E+00  1.95E+00  4.82E+02  7.82E+02
    87.5   1.96E+00  1.95E+00  1.95E+00  4.81E+02  7.81E+02
    88.5   1.95E+00  1.95E+00  1.95E+00  4.78E+02  7.80E+02
    89.5   1.95E+00  1.95E+00  1.95E+00  4.75E+02  7.79E+02
    90.5   1.94E+00  1.95E+00  1.95E+00  4.72E+02  7.77E+02
    91.5   1.93E+00  1.95E+00  1.95E+00  4.67E+02  7.73E+02
    92.5   1.93E+00  1.95E+00  1.95E+00  4.61E+02  7.69E+02
    93.5   1.93E+00  1.95E+00  1.95E+00  4.53E+02  7.61E+02
    94.5   1.93E+00  1.95E+00  1.95E+00  4.43E+02  7.51E+02
    95.5   1.92E+00  1.95E+00  1.95E+00  4.30E+02  7.35E+02
    96.5   1.91E+00  1.95E+00  1.95E+00  4.13E+02  7.12E+02
    97.5   1.90E+00  1.95E+00  1.95E+00  3.92E+02  6.80E+02
    98.5   1.90E+00  1.95E+00  1.95E+00  3.67E+02  6.37E+02
    99.5   1.89E+00  1.95E+00  1.95E+00  3.42E+02  5.88E+02
 
 ------------- 17O  budget ----------

 CONSERVATION OF OXYGENI:
     OXYLOSI =-1.290E+15  OXYPROI = 3.925E+12  CONOXYI =-1.294E+15   ERRI =  1.003E+02 %

     OXYDEPI =-3.798E+12  OXYRANI = 3.541E+11  OXYUPI = -1.287E+15  TPI-TLI(H2Q) = 3.030E+11
     FLOW(LCQ) = 3.460E+11  FLOW(LN2Q) = 1.120E+09
     GPP-FLOW(LOQ)= 4.872E+12  GPPO2= 2.320E+14  GPP-FLOW(LCOQ)=-1.294E+12  GPPCO2= 2.320E+14

     2*FLOW(O2) =-2.30574E+14  FLOW(OQ) =-2.27128E+14
     Vdep O2/CO2 from Main code =   -2.28677532E-05   -1.21315673E-02

      H2Q     TPI       TLI       TPI-TLI 
     TROPOS 4.734E+11 1.929E+11 2.805E+11
     STRATO 1.719E+11 1.494E+11 2.246E+10
     TOTAL  6.453E+11 3.423E+11 3.030E+11
 
                    H2CQ      Q         H2Q       QH        HOQ       H2OQ      O2Q       OQO       CQ        CH3OQH  
       delta       1.727E+00 1.738E+00 0.000E+00 1.986E+02 7.899E+02 4.250E+01 1.732E+00 1.727E+00 4.885E-01 1.727E+00
      CAP-17O      8.112E-01 8.163E-01 0.000E+00 9.773E+01 4.280E+02 2.017E+01 8.137E-01 8.112E-01 2.294E-01 8.112E-01
 
       TLOSSI      3.856E+09 1.199E+03 2.134E+15 3.678E+06 8.469E+08 6.903E+10 6.721E+10 3.361E+10 1.351E+05 2.489E+10
       TLOSS       3.849E+09 1.197E+03 0.000E+00 3.068E+06 4.731E+08 3.311E+10 3.355E+10 3.355E+10 1.350E+05 2.485E+10
 
                    CH3QOH    CH3OQ     CH3QO     N2Q       NQ        NOQ       HNOQ      HNO2Q     HOQNO2    HO2NOQ  
       delta       1.727E+00 1.727E+00 1.727E+00 3.728E-03 2.648E+02 2.662E+02 3.147E+02 3.855E+02 7.322E+02 1.710E+02
       CAP-17O     8.112E-01 8.112E-01 8.112E-01 1.750E-03 1.321E+02 1.328E+02 1.585E+02 1.967E+02 3.938E+02 8.364E+01
 
       TLOSSI      2.489E+10 3.139E+08 3.139E+08 1.065E+07 2.295E+07 9.921E+07 2.993E+06 1.247E+10 1.584E+08 2.141E+08
       TLOSS       2.485E+10 3.134E+08 3.134E+08 1.065E+07 1.814E+07 3.918E+07 1.138E+06 3.001E+09 9.143E+07 9.143E+07
 
                    NO2Q      N2O4Q     N2QO4     OQ        SQ        SOQ       H2SO3Q    HSQ       COQ       HQO     
       delta       2.030E+02 3.475E+02 3.475E+02 1.727E+00 2.719E+00 2.028E-01 1.918E+03 4.368E+00 1.286E+00-9.182E+02
       CAP-17O     9.998E+01 1.761E+02 1.761E+02 8.112E-01 1.278E+00 9.520E-02 1.153E+03 2.053E+00 6.042E-01-1.832E+02
 
       TLOSSI      1.625E+05 4.769E+04 1.192E+04 2.312E+14 3.421E-04 2.293E+09 1.766E+09 2.194E+06 2.333E+14 3.872E+07
       TLOSS       4.504E+04 8.848E+03 8.848E+03 1.154E+14 3.412E-04 1.146E+09 1.513E+08 2.184E+06 1.165E+14 4.731E+08
 
                    HQONO2  
       delta      -1.000E+03
       CAP-17O           NaN
 
       TLOSSI     -1.425E-02
       TLOSS       9.143E+07
 
                         O3I   CH3OOHI    CH3O2I   HO2NO2I     N2O5I      HO2I
       delta       1.731E+00 1.727E+00 1.727E+00 1.854E+01 3.475E+02-6.415E+01
       CAP-17O     8.129E-01 8.112E-01 8.112E-01 8.746E+00 1.761E+02-2.959E+01
 
       TLOSSI      1.008E+11 4.978E+10 6.278E+08 3.725E+08 5.961E+04
       TLOSS       3.355E+10 2.485E+10 3.134E+08 9.143E+07 8.848E+03
 
 
                                 cap-DELTA 17O profiles
                     Z(km)  H2CQ      Q         H2Q       QH        HOQ       H2OQ      O2Q       OQO       CQ        CH3OQH  
                     0.5  8.11E-01  8.16E-01  0.00E+00 -4.21E+00  0.00E+00  1.72E+01  8.14E-01  8.11E-01  1.97E-01  8.11E-01
                     1.5  8.11E-01  8.16E-01  0.00E+00  5.09E+01  0.00E+00  2.04E+01  8.13E-01  8.11E-01  2.20E-01  8.11E-01
                     2.5  8.11E-01  8.15E-01  0.00E+00  1.26E+02  0.00E+00  2.43E+01  8.13E-01  8.11E-01  2.44E-01  8.11E-01
                     3.5  8.11E-01  8.14E-01  0.00E+00  2.33E+02  0.00E+00  2.68E+01  8.13E-01  8.11E-01  2.66E-01  8.11E-01
                     4.5  8.11E-01  8.14E-01  0.00E+00  3.75E+02  0.00E+00  2.80E+01  8.12E-01  8.11E-01  2.87E-01  8.11E-01
                     5.5  8.11E-01  8.13E-01  0.00E+00  5.55E+02  0.00E+00  2.90E+01  8.12E-01  8.11E-01  3.05E-01  8.11E-01
                     6.5  8.11E-01  8.13E-01  0.00E+00  8.12E+02  0.00E+00  3.08E+01  8.12E-01  8.11E-01  3.19E-01  8.11E-01
                     7.5  8.11E-01  8.12E-01  0.00E+00  1.15E+03  0.00E+00  3.35E+01  8.12E-01  8.11E-01  3.31E-01  8.11E-01
                     8.5  8.11E-01  8.12E-01  0.00E+00  1.45E+03  0.00E+00  3.61E+01  8.12E-01  8.11E-01  3.40E-01  8.11E-01
                     9.5  8.11E-01  8.12E-01  0.00E+00  1.56E+03  0.00E+00  3.74E+01  8.12E-01  8.11E-01  3.47E-01  8.11E-01
                    12.5  8.12E-01  8.12E-01  6.33E+03 -5.86E+01  0.00E+00 -2.79E+01  8.12E-01  8.12E-01  3.86E-01  8.12E-01
                    16.5  8.17E-01  8.17E-01  5.76E+03  1.35E+02  0.00E+00 -5.01E+01  8.17E-01  8.17E-01  5.95E-01  8.17E-01
                    20.5  8.29E-01  8.29E-01  4.66E+03  1.67E+02  0.00E+00 -8.16E+00  8.29E-01  8.29E-01  7.87E-01  8.29E-01
                    24.5  8.43E-01  8.42E-01  3.55E+03  1.04E+02  0.00E+00  2.26E+01  8.42E-01  8.42E-01  8.38E-01  8.43E-01
                    28.5  8.57E-01  8.57E-01  2.56E+03  5.60E+01  0.00E+00  6.26E+01  8.57E-01  8.57E-01  8.55E-01  8.57E-01
                    32.5  8.72E-01  8.71E-01  1.72E+03  2.39E+01  0.00E+00  1.03E+02  8.71E-01  8.71E-01  8.65E-01  8.72E-01
                    36.5  8.85E-01  8.85E-01  1.08E+03  1.38E+01  0.00E+00  1.58E+02  8.85E-01  8.85E-01  8.69E-01  8.85E-01
                    40.5  8.95E-01  8.95E-01  6.88E+02  1.61E+01  0.00E+00  2.29E+02  8.95E-01  8.95E-01  8.66E-01  8.95E-01
                    44.5  9.00E-01  9.00E-01  4.79E+02  9.08E+00  0.00E+00  2.21E+02  9.00E-01  9.00E-01  8.47E-01  9.00E-01
                    48.5  9.02E-01  9.01E-01  3.74E+02  4.74E+00  0.00E+00  1.70E+02  9.01E-01  9.01E-01  8.15E-01  9.02E-01
                    52.5  9.02E-01  9.02E-01  3.13E+02  3.02E+00  0.00E+00  1.30E+02  9.02E-01  9.02E-01  7.85E-01  9.02E-01
                    56.5  9.03E-01  9.03E-01  2.71E+02  2.38E+00  0.00E+00  1.04E+02  9.03E-01  9.03E-01  7.68E-01  9.03E-01
                    60.5  9.04E-01  9.04E-01  2.39E+02  2.23E+00  0.00E+00  9.04E+01  9.04E-01  9.04E-01  7.61E-01  9.04E-01
                    64.5  9.06E-01  9.06E-01  2.11E+02  2.31E+00  0.00E+00  8.38E+01  9.06E-01  9.06E-01  7.58E-01  9.06E-01
                    68.5  9.08E-01  9.08E-01  1.85E+02  2.65E+00  0.00E+00  8.64E+01  9.08E-01  9.08E-01  7.56E-01  9.08E-01
                    72.5  9.10E-01  9.10E-01  1.60E+02  3.45E+00  0.00E+00  8.64E+01  9.10E-01  9.10E-01  7.54E-01  9.10E-01
                    76.5  9.12E-01  9.12E-01  1.35E+02  3.46E+00  0.00E+00  7.93E+01  9.12E-01  9.12E-01  7.50E-01  9.12E-01
                    80.5  9.16E-01  9.15E-01  1.16E+02  2.11E+00  0.00E+00  6.21E+01  9.15E-01  9.15E-01  7.43E-01  9.14E-01
                    84.5  9.20E-01  9.21E-01  1.12E+02  1.27E+00  0.00E+00  6.47E+01  9.21E-01  9.21E-01  7.32E-01  9.15E-01
                    88.5  9.19E-01  9.18E-01  1.12E+02  1.14E+00  0.00E+00  6.54E+01  9.18E-01  9.18E-01  7.14E-01  9.15E-01
                    92.5  9.06E-01  9.05E-01  1.12E+02  1.18E+00  0.00E+00  6.55E+01  9.05E-01  9.05E-01  6.84E-01  9.15E-01
                    96.5  8.98E-01  8.98E-01  1.12E+02  1.43E+00  0.00E+00  6.55E+01  8.98E-01  8.98E-01  6.36E-01  9.15E-01
 
                     Z(km)  CH3QOH    CH3OQ     CH3QO     N2Q       NQ        NOQ       HNOQ      HNO2Q     HOQNO2    HO2NOQ  
                     0.5  8.11E-01  8.11E-01  8.11E-01  1.75E-03  1.32E+02  1.33E+02  6.22E+01  1.55E+02 -4.62E+01  1.33E+02
                     1.5  8.11E-01  8.11E-01  8.11E-01  1.75E-03  1.25E+02  1.26E+02  8.76E+01  1.69E+02 -5.13E+01  1.26E+02
                     2.5  8.11E-01  8.11E-01  8.11E-01  1.75E-03  1.16E+02  1.16E+02  1.21E+02  1.87E+02 -5.59E+01  1.16E+02
                     3.5  8.11E-01  8.11E-01  8.11E-01  1.75E-03  1.05E+02  1.05E+02  1.68E+02  2.10E+02 -6.10E+01  1.05E+02
                     4.5  8.11E-01  8.11E-01  8.11E-01  1.75E-03  9.46E+01  9.47E+01  2.30E+02  2.36E+02 -6.61E+01  9.44E+01
                     5.5  8.11E-01  8.11E-01  8.11E-01  1.75E-03  8.64E+01  8.63E+01  3.10E+02  2.67E+02 -6.84E+01  8.61E+01
                     6.5  8.11E-01  8.11E-01  8.11E-01  1.75E-03  8.21E+01  8.17E+01  4.26E+02  3.01E+02 -6.45E+01  8.15E+01
                     7.5  8.11E-01  8.11E-01  8.11E-01  1.75E-03  8.02E+01  7.94E+01  5.79E+02  3.32E+02 -5.78E+01  7.88E+01
                     8.5  8.11E-01  8.11E-01  8.11E-01  1.75E-03  7.69E+01  7.58E+01  7.15E+02  3.53E+02 -5.50E+01  7.50E+01
                     9.5  8.11E-01  8.11E-01  8.11E-01  1.75E-03  7.04E+01  6.90E+01  7.61E+02  3.57E+02 -5.76E+01  6.92E+01
                    12.5  8.12E-01  8.12E-01  8.12E-01  1.76E-03  1.34E+01  1.35E+01 -2.33E+01  8.88E+01 -1.22E+02  1.58E+01
                    16.5  8.17E-01  8.17E-01  8.17E-01  1.82E-03  3.51E+00  3.49E+00  6.73E+01  5.45E+01 -8.48E+01  3.49E+00
                    20.5  8.29E-01  8.29E-01  8.29E-01  1.95E-03  3.70E+00  3.68E+00  8.30E+01  6.31E+01 -5.68E+01  3.69E+00
                    24.5  8.43E-01  8.43E-01  8.43E-01  2.11E-03  5.93E+00  5.92E+00  5.41E+01  4.16E+01 -5.96E+01  5.93E+00
                    28.5  8.57E-01  8.57E-01  8.57E-01  2.31E-03  9.74E+00  9.73E+00  3.26E+01  2.61E+01 -6.95E+01  9.73E+00
                    32.5  8.72E-01  8.72E-01  8.72E-01  2.60E-03  1.46E+01  1.46E+01  1.92E+01  1.79E+01 -8.00E+01  1.46E+01
                    36.5  8.85E-01  8.85E-01  8.85E-01  3.01E-03  2.07E+01  2.07E+01  1.72E+01  1.84E+01 -7.11E+01  2.07E+01
                    40.5  8.95E-01  8.95E-01  8.95E-01  3.56E-03  3.54E+01  3.54E+01  2.57E+01  2.86E+01 -3.99E+01  3.54E+01
                    44.5  9.00E-01  9.00E-01  9.00E-01  4.11E-03  6.48E+01  6.48E+01  3.65E+01  4.51E+01 -1.58E+01  6.46E+01
                    48.5  9.02E-01  9.02E-01  9.02E-01  4.47E-03  1.03E+02  1.04E+02  5.30E+01  6.83E+01 -6.05E+00  1.03E+02
                    52.5  9.02E-01  9.02E-01  9.02E-01  4.68E-03  1.68E+02  1.68E+02  8.28E+01  1.08E+02 -2.36E+00  1.67E+02
                    56.5  9.03E-01  9.03E-01  9.03E-01  4.78E-03  2.81E+02  2.82E+02  1.35E+02  1.79E+02 -8.30E-01  2.81E+02
                    60.5  9.04E-01  9.04E-01  9.04E-01  4.82E-03  4.14E+02  4.19E+02  1.96E+02  2.64E+02 -1.10E-01  4.17E+02
                    64.5  9.06E-01  9.06E-01  9.06E-01  4.84E-03  5.00E+02  5.08E+02  2.36E+02  3.22E+02  2.48E-01  5.06E+02
                    68.5  9.08E-01  9.08E-01  9.08E-01  4.84E-03  5.33E+02  5.40E+02  2.51E+02  3.45E+02  4.69E-01  5.39E+02
                    72.5  9.10E-01  9.10E-01  9.10E-01  4.84E-03  5.42E+02  5.49E+02  2.56E+02  3.52E+02  5.96E-01  5.48E+02
                    76.5  9.12E-01  9.12E-01  9.12E-01  4.84E-03  5.40E+02  5.49E+02  2.55E+02  3.52E+02  7.37E-01  5.49E+02
                    80.5  9.14E-01  9.16E-01  9.16E-01  4.85E-03  5.19E+02  5.38E+02  2.45E+02  3.49E+02  8.48E-01  5.41E+02
                    84.5  9.15E-01  9.18E-01  9.18E-01  4.87E-03  4.38E+02  3.29E+02  2.09E+02  3.49E+02  8.57E-01  5.36E+02
                    88.5  9.15E-01  9.18E-01  9.18E-01  5.26E-03  3.56E+02  1.76E+02  1.70E+02  3.49E+02  8.59E-01  5.28E+02
                    92.5  9.15E-01  9.18E-01  9.18E-01  8.90E-03  2.97E+02  1.43E+02  1.43E+02  3.49E+02  8.61E-01  5.07E+02
                    96.5  9.15E-01  9.18E-01  9.18E-01  3.00E-02  2.59E+02  1.25E+02  1.25E+02  3.49E+02  8.67E-01  4.49E+02
 
                     Z(km)  NO2Q      N2O4Q     N2QO4     OQ        SQ        SOQ       H2SO3Q    HSQ       COQ       HQO     
                     0.5  1.00E+02  1.13E+02  1.13E+02  8.11E-01  1.28E+00  9.53E-02  8.09E+01  2.14E+00  6.02E-01  0.00E+00
                     1.5  1.07E+02  1.15E+02  1.15E+02  8.11E-01  1.32E+00  9.67E-02  1.68E+02  2.05E+00  6.03E-01  0.00E+00
                     2.5  1.20E+02  1.18E+02  1.18E+02  8.11E-01  1.33E+00  9.72E-02  3.27E+02  1.92E+00  6.04E-01  0.00E+00
                     3.5  1.35E+02  1.23E+02  1.23E+02  8.11E-01  1.33E+00  9.68E-02  6.16E+02  1.81E+00  6.06E-01  0.00E+00
                     4.5  1.54E+02  1.30E+02  1.30E+02  8.11E-01  1.32E+00  9.54E-02  1.14E+03  1.71E+00  6.08E-01  0.00E+00
                     5.5  1.81E+02  1.42E+02  1.42E+02  8.11E-01  1.29E+00  9.31E-02  2.07E+03  1.59E+00  6.10E-01  0.00E+00
                     6.5  2.17E+02  1.62E+02  1.62E+02  8.11E-01  1.22E+00  8.98E-02  3.75E+03  1.46E+00  6.12E-01  0.00E+00
                     7.5  2.58E+02  1.85E+02  1.85E+02  8.11E-01  1.16E+00  8.61E-02  6.75E+03  1.35E+00  6.14E-01  0.00E+00
                     8.5  2.91E+02  2.02E+02  2.02E+02  8.11E-01  1.13E+00  8.31E-02  1.18E+04  1.28E+00  6.15E-01  0.00E+00
                     9.5  3.08E+02  2.07E+02  2.07E+02  8.11E-01  1.11E+00  8.23E-02  1.93E+04  1.25E+00  6.17E-01  0.00E+00
                    12.5  7.77E+01  5.22E+01  5.22E+01  8.12E-01  9.02E-01  1.09E-01  4.49E+03  9.24E-01  6.21E-01  0.00E+00
                    16.5  2.74E+01  1.78E+01  1.78E+01  8.17E-01  3.70E-01  1.16E-01  1.25E+03  8.49E-01  6.36E-01  0.00E+00
                    20.5  2.34E+01  1.55E+01  1.55E+01  8.29E-01  3.63E-01  1.62E-01  9.86E+02  8.65E-01  6.61E-01  0.00E+00
                    24.5  1.69E+01  1.25E+01  1.25E+01  8.42E-01  9.61E-01  1.01E+00  2.96E+02  8.99E-01  6.83E-01  0.00E+00
                    28.5  1.31E+01  1.18E+01  1.18E+01  8.57E-01  4.87E+01  6.99E+01  3.49E+02  9.63E-01  7.01E-01  0.00E+00
                    32.5  1.27E+01  1.35E+01  1.35E+01  8.71E-01  4.65E+01  6.67E+01  3.24E+02  1.13E+00  7.18E-01  0.00E+00
                    36.5  1.54E+01  1.75E+01  1.75E+01  8.85E-01  2.26E+01  3.20E+01  2.74E+02  1.40E+00  7.32E-01  0.00E+00
                    40.5  2.50E+01  2.90E+01  2.90E+01  8.95E-01  1.09E+01  1.52E+01  2.19E+02  1.83E+00  7.44E-01  0.00E+00
                    44.5  4.33E+01  5.14E+01  5.14E+01  9.00E-01  4.36E+00  5.85E+00  1.77E+02  1.88E+00  7.52E-01  0.00E+00
                    48.5  6.83E+01  8.16E+01  8.16E+01  9.01E-01  2.25E+00  2.83E+00  1.52E+02  1.68E+00  7.55E-01  0.00E+00
                    52.5  1.10E+02  1.32E+02  1.32E+02  9.02E-01  1.61E+00  1.92E+00  1.37E+02  1.53E+00  7.58E-01  0.00E+00
                    56.5  1.83E+02  2.19E+02  2.19E+02  9.03E-01  1.39E+00  1.59E+00  1.27E+02  1.38E+00  7.59E-01  0.00E+00
                    60.5  2.69E+02  3.25E+02  3.25E+02  9.04E-01  1.31E+00  1.48E+00  1.22E+02  1.31E+00  7.61E-01  0.00E+00
                    64.5  3.26E+02  3.95E+02  3.95E+02  9.06E-01  1.34E+00  1.53E+00  1.18E+02  1.34E+00  7.62E-01  0.00E+00
                    68.5  3.46E+02  4.21E+02  4.21E+02  9.08E-01  1.52E+00  1.78E+00  1.16E+02  1.52E+00  7.63E-01  0.00E+00
                    72.5  3.51E+02  4.29E+02  4.29E+02  9.10E-01  1.91E+00  2.34E+00  1.14E+02  1.91E+00  7.64E-01  0.00E+00
                    76.5  3.51E+02  4.29E+02  4.29E+02  9.12E-01  2.10E+00  2.60E+00  1.13E+02  2.10E+00  7.65E-01  0.00E+00
                    80.5  3.45E+02  4.25E+02  4.25E+02  9.15E-01  1.73E+00  2.09E+00  1.13E+02  1.73E+00  7.65E-01  0.00E+00
                    84.5  2.13E+02  4.24E+02  4.24E+02  9.21E-01  1.49E+00  1.70E+00  1.13E+02  1.49E+00  7.65E-01  0.00E+00
                    88.5  1.15E+02  4.22E+02  4.22E+02  9.18E-01  1.56E+00  1.83E+00  1.13E+02  1.56E+00  7.65E-01  0.00E+00
                    92.5  9.38E+01  4.15E+02  4.15E+02  9.05E-01  1.70E+00  2.07E+00  1.13E+02  1.70E+00  7.66E-01  0.00E+00
